ac,track,tier,species,fold,f1,prauc,recall,precision
C2RCC,C2RCC_only,closure,Pseudo-nitzschia,26,0.44231,0.53051,0.34848,0.60526
C2RCC,C2RCC_only,closure,Pseudo-nitzschia,27,0.59843,0.56117,0.48718,0.77551
C2RCC,C2RCC_only,closure,Pseudo-nitzschia,28,0.4375,0.51179,0.32308,0.67742
C2RCC,C2RCC_only,closure,Pseudo-nitzschia,29,0.62595,0.68495,0.5,0.83673
C2RCC,C2RCC_only,closure,Pseudo-nitzschia,30,0.56716,0.73151,0.41304,0.90476
C2RCC,C2RCC_only,closure,Pseudo-nitzschia,31,0.42478,0.4966,0.31169,0.66667
C2RCC,C2RCC_only,closure,Pseudo-nitzschia,32,0.55652,0.57823,0.44444,0.74419
C2RCC,C2RCC_only,closure,Pseudo-nitzschia,33,0.57143,0.64467,0.45714,0.7619
C2RCC,C2RCC_only,closure,Pseudo-nitzschia,34,0.44037,0.46597,0.33333,0.64865
C2RCC,C2RCC_only,closure,Pseudo-nitzschia,35,0.51923,0.58456,0.40909,0.71053
C2RCC,C2RCC_only,closure,Pseudo-nitzschia,36,0.51667,0.69935,0.39241,0.7561
C2RCC,C2RCC_only,closure,Pseudo-nitzschia,37,0.4918,0.63557,0.37037,0.73171
C2RCC,C2RCC_only,closure,Pseudo-nitzschia,38,0.5042,0.57798,0.37975,0.75
C2RCC,C2RCC_only,closure,Pseudo-nitzschia,39,0.59722,0.57268,0.5119,0.71667
C2RCC,C2RCC_only,closure,Pseudo-nitzschia,40,0.56198,0.62471,0.44156,0.77273
C2RCC,C2RCC_only,closure,Pseudo-nitzschia,41,0.49091,0.56922,0.36986,0.72973
C2RCC,C2RCC_only,closure,Pseudo-nitzschia,42,0.5042,0.63112,0.38462,0.73171
C2RCC,C2RCC_only,closure,Pseudo-nitzschia,43,0.49057,0.57508,0.37143,0.72222
C2RCC,C2RCC_only,closure,Pseudo-nitzschia,44,0.53097,0.54488,0.41096,0.75
C2RCC,C2RCC_only,closure,Pseudo-nitzschia,45,0.53097,0.579,0.40541,0.76923
C2RCC,C2RCC_only,closure,Pseudo-nitzschia,46,0.43243,0.50936,0.32432,0.64865
C2RCC,C2RCC_only,closure,Pseudo-nitzschia,47,0.47222,0.62184,0.34343,0.75556
C2RCC,C2RCC_only,closure,Pseudo-nitzschia,48,0.54688,0.57712,0.42683,0.76087
C2RCC,C2RCC_only,closure,Pseudo-nitzschia,49,0.48387,0.63729,0.36585,0.71429
C2RCC,C2RCC_roms,closure,Pseudo-nitzschia,0,0.56,0.65242,0.44872,0.74468
C2RCC,C2RCC_roms,closure,Pseudo-nitzschia,1,0.60714,0.67387,0.49275,0.7907
C2RCC,C2RCC_roms,closure,Pseudo-nitzschia,2,0.48649,0.61242,0.38571,0.65854
C2RCC,C2RCC_roms,closure,Pseudo-nitzschia,3,0.60317,0.71287,0.46914,0.84444
C2RCC,C2RCC_roms,closure,Pseudo-nitzschia,4,0.58586,0.62552,0.48333,0.74359
C2RCC,C2RCC_roms,closure,Pseudo-nitzschia,5,0.55046,0.63688,0.44118,0.73171
C2RCC,C2RCC_roms,closure,Pseudo-nitzschia,6,0.47727,0.59859,0.36842,0.67742
C2RCC,C2RCC_roms,closure,Pseudo-nitzschia,7,0.54688,0.6793,0.41667,0.79545
C2RCC,C2RCC_roms,closure,Pseudo-nitzschia,8,0.58537,0.63937,0.47368,0.76596
C2RCC,C2RCC_roms,closure,Pseudo-nitzschia,9,0.4898,0.56816,0.39344,0.64865
C2RCC,C2RCC_roms,closure,Pseudo-nitzschia,10,0.62857,0.7531,0.48529,0.89189
C2RCC,C2RCC_roms,closure,Pseudo-nitzschia,11,0.58716,0.72688,0.43836,0.88889
C2RCC,C2RCC_roms,closure,Pseudo-nitzschia,12,0.52727,0.72548,0.37662,0.87879
C2RCC,C2RCC_roms,closure,Pseudo-nitzschia,13,0.57143,0.71017,0.44776,0.78947
C2RCC,C2RCC_roms,closure,Pseudo-nitzschia,14,0.51327,0.57979,0.39189,0.74359
C2RCC,C2RCC_roms,closure,Pseudo-nitzschia,15,0.50877,0.61562,0.39189,0.725
C2RCC,C2RCC_roms,closure,Pseudo-nitzschia,16,0.56863,0.68106,0.43939,0.80556
C2RCC,C2RCC_roms,closure,Pseudo-nitzschia,17,0.58716,0.70494,0.46377,0.8
C2RCC,C2RCC_roms,closure,Pseudo-nitzschia,18,0.49091,0.54834,0.375,0.71053
C2RCC,C2RCC_roms,closure,Pseudo-nitzschia,19,0.48598,0.65007,0.3662,0.72222
C2RCC,C2RCC_roms,closure,Pseudo-nitzschia,20,0.48333,0.65291,0.35802,0.74359
C2RCC,C2RCC_roms,closure,Pseudo-nitzschia,21,0.54717,0.64483,0.41429,0.80556
C2RCC,C2RCC_roms,closure,Pseudo-nitzschia,22,0.61654,0.75299,0.49398,0.82
C2RCC,C2RCC_roms,closure,Pseudo-nitzschia,23,0.55639,0.73489,0.43023,0.78723
C2RCC,C2RCC_roms,closure,Pseudo-nitzschia,24,0.55238,0.72306,0.42029,0.80556
C2RCC,C2RCC_roms,closure,Pseudo-nitzschia,25,0.50847,0.67116,0.37975,0.76923
C2RCC,C2RCC_roms,closure,Pseudo-nitzschia,26,0.62963,0.68636,0.51515,0.80952
C2RCC,C2RCC_roms,closure,Pseudo-nitzschia,27,0.608,0.65056,0.48718,0.80851
C2RCC,C2RCC_roms,closure,Pseudo-nitzschia,28,0.4898,0.59239,0.36923,0.72727
C2RCC,C2RCC_roms,closure,Pseudo-nitzschia,29,0.59375,0.73485,0.46341,0.82609
C2RCC,C2RCC_roms,closure,Pseudo-nitzschia,30,0.55224,0.77812,0.40217,0.88095
C2RCC,C2RCC_roms,closure,Pseudo-nitzschia,31,0.51724,0.64593,0.38961,0.76923
C2RCC,C2RCC_roms,closure,Pseudo-nitzschia,32,0.55932,0.65686,0.45833,0.71739
C2RCC,C2RCC_roms,closure,Pseudo-nitzschia,33,0.60714,0.69205,0.48571,0.80952
C2RCC,C2RCC_roms,closure,Pseudo-nitzschia,34,0.53913,0.58575,0.43056,0.72093
C2RCC,C2RCC_roms,closure,Pseudo-nitzschia,35,0.63551,0.69133,0.51515,0.82927
C2RCC,C2RCC_roms,closure,Pseudo-nitzschia,36,0.52459,0.7221,0.40506,0.74419
C2RCC,C2RCC_roms,closure,Pseudo-nitzschia,37,0.53333,0.69704,0.39506,0.82051
C2RCC,C2RCC_roms,closure,Pseudo-nitzschia,38,0.54545,0.65497,0.41772,0.78571
C2RCC,C2RCC_roms,closure,Pseudo-nitzschia,39,0.57576,0.67078,0.45238,0.79167
C2RCC,C2RCC_roms,closure,Pseudo-nitzschia,40,0.62992,0.69391,0.51948,0.8
C2RCC,C2RCC_roms,closure,Pseudo-nitzschia,41,0.58182,0.66853,0.43836,0.86486
C2RCC,C2RCC_roms,closure,Pseudo-nitzschia,42,0.55932,0.71767,0.42308,0.825
C2RCC,C2RCC_roms,closure,Pseudo-nitzschia,43,0.58716,0.66485,0.45714,0.82051
C2RCC,C2RCC_roms,closure,Pseudo-nitzschia,44,0.56897,0.62249,0.45205,0.76744
C2RCC,C2RCC_roms,closure,Pseudo-nitzschia,45,0.56637,0.67431,0.43243,0.82051
C2RCC,C2RCC_roms,closure,Pseudo-nitzschia,46,0.5045,0.6305,0.37838,0.75676
C2RCC,C2RCC_roms,closure,Pseudo-nitzschia,47,0.53793,0.72436,0.39394,0.84783
C2RCC,C2RCC_roms,closure,Pseudo-nitzschia,48,0.57143,0.63334,0.46341,0.7451
C2RCC,C2RCC_roms,closure,Pseudo-nitzschia,49,0.60938,0.7364,0.47561,0.84783
ACOLITE,ACOLITE_only,warning,Alexandrium_catenella,0,0.68293,0.76486,0.6383,0.73427
ACOLITE,ACOLITE_only,warning,Alexandrium_catenella,1,0.65154,0.7508,0.60725,0.7028
ACOLITE,ACOLITE_only,warning,Alexandrium_catenella,2,0.70918,0.7952,0.64225,0.79167
ACOLITE,ACOLITE_only,warning,Alexandrium_catenella,3,0.6908,0.78192,0.64507,0.74351
ACOLITE,ACOLITE_only,warning,Alexandrium_catenella,4,0.69136,0.78477,0.62921,0.76712
ACOLITE,ACOLITE_only,warning,Alexandrium_catenella,5,0.6734,0.76046,0.6079,0.75472
ACOLITE,ACOLITE_only,warning,Alexandrium_catenella,6,0.71572,0.79905,0.67722,0.75887
ACOLITE,ACOLITE_only,warning,Alexandrium_catenella,7,0.72222,0.80436,0.69577,0.75076
ACOLITE,ACOLITE_only,warning,Alexandrium_catenella,8,0.69846,0.77609,0.65043,0.75415
ACOLITE,ACOLITE_only,warning,Alexandrium_catenella,9,0.65835,0.75666,0.60114,0.72759
ACOLITE,ACOLITE_only,warning,Alexandrium_catenella,10,0.68987,0.77606,0.63557,0.75433
ACOLITE,ACOLITE_only,warning,Alexandrium_catenella,11,0.6699,0.74181,0.61976,0.72887
ACOLITE,ACOLITE_only,warning,Alexandrium_catenella,12,0.69218,0.77665,0.61538,0.79087
ACOLITE,ACOLITE_only,warning,Alexandrium_catenella,13,0.69316,0.79013,0.64497,0.74914
ACOLITE,ACOLITE_only,warning,Alexandrium_catenella,14,0.6784,0.78708,0.61449,0.75714
ACOLITE,ACOLITE_only,warning,Alexandrium_catenella,15,0.6778,0.76736,0.62462,0.74088
ACOLITE,ACOLITE_only,warning,Alexandrium_catenella,16,0.71336,0.77551,0.69085,0.73737
ACOLITE,ACOLITE_only,warning,Alexandrium_catenella,17,0.71019,0.80088,0.6408,0.79643
ACOLITE,ACOLITE_only,warning,Alexandrium_catenella,18,0.68527,0.77651,0.63689,0.74161
ACOLITE,ACOLITE_only,warning,Alexandrium_catenella,19,0.7109,0.79723,0.70312,0.71885
ACOLITE,ACOLITE_only,warning,Alexandrium_catenella,20,0.68944,0.78216,0.64348,0.74247
ACOLITE,ACOLITE_only,warning,Alexandrium_catenella,21,0.69592,0.78139,0.61995,0.7931
ACOLITE,ACOLITE_only,warning,Alexandrium_catenella,22,0.69414,0.78664,0.62931,0.77385
ACOLITE,ACOLITE_only,warning,Alexandrium_catenella,23,0.66972,0.7686,0.64035,0.70192
ACOLITE,ACOLITE_only,warning,Alexandrium_catenella,24,0.65409,0.77809,0.59429,0.72727
ACOLITE,ACOLITE_only,warning,Alexandrium_catenella,25,0.68955,0.77176,0.65579,0.72697
ACOLITE,ACOLITE_only,warning,Alexandrium_catenella,26,0.68463,0.77838,0.6119,0.77698
ACOLITE,ACOLITE_only,warning,Alexandrium_catenella,27,0.675,0.75732,0.62069,0.73973
ACOLITE,ACOLITE_only,warning,Alexandrium_catenella,28,0.68606,0.7726,0.6257,0.75932
ACOLITE,ACOLITE_only,warning,Alexandrium_catenella,29,0.68599,0.75219,0.63582,0.74476
ACOLITE,ACOLITE_only,warning,Alexandrium_catenella,30,0.70253,0.78647,0.65103,0.76289
ACOLITE,ACOLITE_only,warning,Alexandrium_catenella,31,0.66774,0.74219,0.61607,0.72887
ACOLITE,ACOLITE_only,warning,Alexandrium_catenella,32,0.67863,0.76809,0.63804,0.72474
ACOLITE,ACOLITE_only,warning,Alexandrium_catenella,33,0.66227,0.76409,0.60909,0.72563
ACOLITE,ACOLITE_only,warning,Alexandrium_catenella,34,0.6752,0.78183,0.62242,0.73776
ACOLITE,ACOLITE_only,warning,Alexandrium_catenella,35,0.72671,0.81286,0.66477,0.80137
ACOLITE,ACOLITE_only,warning,Alexandrium_catenella,36,0.69427,0.76627,0.62464,0.78136
ACOLITE,ACOLITE_only,warning,Alexandrium_catenella,37,0.72913,0.80773,0.64848,0.83268
ACOLITE,ACOLITE_only,warning,Alexandrium_catenella,38,0.70303,0.78609,0.68843,0.71827
ACOLITE,ACOLITE_only,warning,Alexandrium_catenella,39,0.69906,0.79985,0.63897,0.77163
ACOLITE,ACOLITE_only,warning,Alexandrium_catenella,40,0.65858,0.71324,0.625,0.69597
ACOLITE,ACOLITE_only,warning,Alexandrium_catenella,41,0.68118,0.78846,0.62571,0.74744
ACOLITE,ACOLITE_only,warning,Alexandrium_catenella,42,0.64706,0.72852,0.59104,0.7148
ACOLITE,ACOLITE_only,warning,Alexandrium_catenella,43,0.69016,0.79201,0.63172,0.76052
ACOLITE,ACOLITE_only,warning,Alexandrium_catenella,44,0.68581,0.79148,0.63438,0.74632
ACOLITE,ACOLITE_only,warning,Alexandrium_catenella,45,0.7129,0.78397,0.6597,0.77544
ACOLITE,ACOLITE_only,warning,Alexandrium_catenella,46,0.68098,0.76632,0.63068,0.74
ACOLITE,ACOLITE_only,warning,Alexandrium_catenella,47,0.6436,0.75249,0.58861,0.70992
ACOLITE,ACOLITE_only,warning,Alexandrium_catenella,48,0.70906,0.76763,0.6904,0.72876
ACOLITE,ACOLITE_only,warning,Alexandrium_catenella,49,0.69474,0.76451,0.66763,0.72414
ACOLITE,ACOLITE_roms,warning,Alexandrium_catenella,0,0.71674,0.77533,0.69605,0.73871
ACOLITE,ACOLITE_roms,warning,Alexandrium_catenella,1,0.69055,0.77572,0.64048,0.74912
ACOLITE,ACOLITE_roms,warning,Alexandrium_catenella,2,0.73538,0.79033,0.67324,0.81017
ACOLITE,ACOLITE_roms,warning,Alexandrium_catenella,3,0.7194,0.79704,0.67887,0.76508
ACOLITE,ACOLITE_roms,warning,Alexandrium_catenella,4,0.71756,0.80001,0.66011,0.78595
ACOLITE,ACOLITE_roms,warning,Alexandrium_catenella,5,0.69836,0.78216,0.64742,0.75801
ACOLITE,ACOLITE_roms,warning,Alexandrium_catenella,6,0.72039,0.79732,0.69304,0.75
ACOLITE,ACOLITE_roms,warning,Alexandrium_catenella,7,0.73945,0.79774,0.71549,0.76506
ACOLITE,ACOLITE_roms,warning,Alexandrium_catenella,8,0.72086,0.79456,0.67335,0.77558
ACOLITE,ACOLITE_roms,warning,Alexandrium_catenella,9,0.68589,0.75688,0.64387,0.73377
ACOLITE,ACOLITE_roms,warning,Alexandrium_catenella,10,0.71077,0.78658,0.67347,0.75244
ACOLITE,ACOLITE_roms,warning,Alexandrium_catenella,11,0.69649,0.76081,0.65269,0.74658
ACOLITE,ACOLITE_roms,warning,Alexandrium_catenella,12,0.71729,0.77855,0.6568,0.79004
ACOLITE,ACOLITE_roms,warning,Alexandrium_catenella,13,0.7182,0.79353,0.65976,0.78799
ACOLITE,ACOLITE_roms,warning,Alexandrium_catenella,14,0.71865,0.80957,0.68116,0.76052
ACOLITE,ACOLITE_roms,warning,Alexandrium_catenella,15,0.72607,0.78123,0.67692,0.78292
ACOLITE,ACOLITE_roms,warning,Alexandrium_catenella,16,0.7345,0.7948,0.72871,0.74038
ACOLITE,ACOLITE_roms,warning,Alexandrium_catenella,17,0.74654,0.81381,0.69828,0.80198
ACOLITE,ACOLITE_roms,warning,Alexandrium_catenella,18,0.72048,0.79163,0.69452,0.74845
ACOLITE,ACOLITE_roms,warning,Alexandrium_catenella,19,0.72527,0.80666,0.72188,0.72871
ACOLITE,ACOLITE_roms,warning,Alexandrium_catenella,20,0.71716,0.81033,0.67246,0.76821
ACOLITE,ACOLITE_roms,warning,Alexandrium_catenella,21,0.72347,0.80229,0.65229,0.81208
ACOLITE,ACOLITE_roms,warning,Alexandrium_catenella,22,0.70717,0.79007,0.6523,0.77211
ACOLITE,ACOLITE_roms,warning,Alexandrium_catenella,23,0.70871,0.76544,0.69006,0.7284
ACOLITE,ACOLITE_roms,warning,Alexandrium_catenella,24,0.71642,0.80626,0.68571,0.75
ACOLITE,ACOLITE_roms,warning,Alexandrium_catenella,25,0.72025,0.7942,0.69139,0.75161
ACOLITE,ACOLITE_roms,warning,Alexandrium_catenella,26,0.69782,0.78447,0.63456,0.77509
ACOLITE,ACOLITE_roms,warning,Alexandrium_catenella,27,0.68944,0.76931,0.63793,0.75
ACOLITE,ACOLITE_roms,warning,Alexandrium_catenella,28,0.71624,0.78644,0.65922,0.78405
ACOLITE,ACOLITE_roms,warning,Alexandrium_catenella,29,0.72126,0.77483,0.68358,0.76333
ACOLITE,ACOLITE_roms,warning,Alexandrium_catenella,30,0.70458,0.7871,0.65396,0.7637
ACOLITE,ACOLITE_roms,warning,Alexandrium_catenella,31,0.704,0.76205,0.65476,0.76125
ACOLITE,ACOLITE_roms,warning,Alexandrium_catenella,32,0.70492,0.78777,0.65951,0.75704
ACOLITE,ACOLITE_roms,warning,Alexandrium_catenella,33,0.70607,0.7713,0.6697,0.74662
ACOLITE,ACOLITE_roms,warning,Alexandrium_catenella,34,0.73065,0.80837,0.69617,0.76873
ACOLITE,ACOLITE_roms,warning,Alexandrium_catenella,35,0.7454,0.81956,0.69034,0.81
ACOLITE,ACOLITE_roms,warning,Alexandrium_catenella,36,0.68362,0.77516,0.61605,0.76786
ACOLITE,ACOLITE_roms,warning,Alexandrium_catenella,37,0.71572,0.81049,0.64848,0.79851
ACOLITE,ACOLITE_roms,warning,Alexandrium_catenella,38,0.73273,0.78883,0.72404,0.74164
ACOLITE,ACOLITE_roms,warning,Alexandrium_catenella,39,0.74659,0.79508,0.70487,0.79355
ACOLITE,ACOLITE_roms,warning,Alexandrium_catenella,40,0.68456,0.73366,0.67105,0.69863
ACOLITE,ACOLITE_roms,warning,Alexandrium_catenella,41,0.71646,0.80152,0.67143,0.76797
ACOLITE,ACOLITE_roms,warning,Alexandrium_catenella,42,0.6874,0.76186,0.62687,0.76087
ACOLITE,ACOLITE_roms,warning,Alexandrium_catenella,43,0.70571,0.79344,0.64785,0.77492
ACOLITE,ACOLITE_roms,warning,Alexandrium_catenella,44,0.71812,0.80766,0.66875,0.77536
ACOLITE,ACOLITE_roms,warning,Alexandrium_catenella,45,0.73101,0.8083,0.68955,0.77778
ACOLITE,ACOLITE_roms,warning,Alexandrium_catenella,46,0.69803,0.77315,0.65341,0.74919
ACOLITE,ACOLITE_roms,warning,Alexandrium_catenella,47,0.68687,0.76378,0.64557,0.73381
ACOLITE,ACOLITE_roms,warning,Alexandrium_catenella,48,0.72,0.76983,0.72446,0.7156
ACOLITE,ACOLITE_roms,warning,Alexandrium_catenella,49,0.71795,0.7889,0.68786,0.75079
ACOLITE,ACOLITE_only,warning,Dinophysis_acuminata,0,0.75239,0.85506,0.7199,0.78797
ACOLITE,ACOLITE_only,warning,Dinophysis_acuminata,1,0.76567,0.87073,0.71684,0.82164
ACOLITE,ACOLITE_only,warning,Dinophysis_acuminata,2,0.75603,0.85183,0.73247,0.78116
ACOLITE,ACOLITE_only,warning,Dinophysis_acuminata,3,0.76634,0.85702,0.75273,0.78045
ACOLITE,ACOLITE_only,warning,Dinophysis_acuminata,4,0.76735,0.86823,0.73795,0.7992
ACOLITE,ACOLITE_only,warning,Dinophysis_acuminata,5,0.75653,0.86273,0.71895,0.79826
ACOLITE,ACOLITE_only,warning,Dinophysis_acuminata,6,0.75922,0.86135,0.72938,0.79161
ACOLITE,ACOLITE_only,warning,Dinophysis_acuminata,7,0.78233,0.88239,0.75439,0.81242
ACOLITE,ACOLITE_only,warning,Dinophysis_acuminata,8,0.77694,0.85892,0.75266,0.80284
ACOLITE,ACOLITE_only,warning,Dinophysis_acuminata,9,0.77102,0.87613,0.75253,0.79045
ACOLITE,ACOLITE_only,warning,Dinophysis_acuminata,10,0.76697,0.87052,0.75441,0.77995
ACOLITE,ACOLITE_only,warning,Dinophysis_acuminata,11,0.76678,0.85717,0.72125,0.81844
ACOLITE,ACOLITE_only,warning,Dinophysis_acuminata,12,0.7666,0.8657,0.74667,0.78762
ACOLITE,ACOLITE_only,warning,Dinophysis_acuminata,13,0.78895,0.88666,0.75282,0.82873
ACOLITE,ACOLITE_only,warning,Dinophysis_acuminata,14,0.76687,0.86622,0.72292,0.8165
ACOLITE,ACOLITE_only,warning,Dinophysis_acuminata,15,0.75266,0.85447,0.72471,0.78285
ACOLITE,ACOLITE_only,warning,Dinophysis_acuminata,16,0.75559,0.85549,0.71846,0.79676
ACOLITE,ACOLITE_only,warning,Dinophysis_acuminata,17,0.76165,0.86941,0.72308,0.80456
ACOLITE,ACOLITE_only,warning,Dinophysis_acuminata,18,0.77089,0.86752,0.75762,0.78464
ACOLITE,ACOLITE_only,warning,Dinophysis_acuminata,19,0.76667,0.86961,0.73624,0.79972
ACOLITE,ACOLITE_only,warning,Dinophysis_acuminata,20,0.76775,0.85997,0.73873,0.79914
ACOLITE,ACOLITE_only,warning,Dinophysis_acuminata,21,0.76555,0.86731,0.74468,0.78762
ACOLITE,ACOLITE_only,warning,Dinophysis_acuminata,22,0.77353,0.8721,0.74507,0.80426
ACOLITE,ACOLITE_only,warning,Dinophysis_acuminata,23,0.77279,0.8666,0.74835,0.79887
ACOLITE,ACOLITE_only,warning,Dinophysis_acuminata,24,0.75916,0.86446,0.73048,0.79019
ACOLITE,ACOLITE_only,warning,Dinophysis_acuminata,25,0.77657,0.87356,0.76101,0.79277
ACOLITE,ACOLITE_only,warning,Dinophysis_acuminata,26,0.76115,0.85364,0.7314,0.79343
ACOLITE,ACOLITE_only,warning,Dinophysis_acuminata,27,0.75237,0.84754,0.71557,0.79315
ACOLITE,ACOLITE_only,warning,Dinophysis_acuminata,28,0.79016,0.88304,0.7673,0.81442
ACOLITE,ACOLITE_only,warning,Dinophysis_acuminata,29,0.77695,0.8745,0.72716,0.83406
ACOLITE,ACOLITE_only,warning,Dinophysis_acuminata,30,0.75848,0.8543,0.73844,0.77964
ACOLITE,ACOLITE_only,warning,Dinophysis_acuminata,31,0.76811,0.87247,0.73913,0.79945
ACOLITE,ACOLITE_only,warning,Dinophysis_acuminata,32,0.74965,0.85609,0.71598,0.78665
ACOLITE,ACOLITE_only,warning,Dinophysis_acuminata,33,0.75495,0.86034,0.71632,0.79798
ACOLITE,ACOLITE_only,warning,Dinophysis_acuminata,34,0.77167,0.86419,0.75323,0.79104
ACOLITE,ACOLITE_only,warning,Dinophysis_acuminata,35,0.76298,0.8764,0.72532,0.80478
ACOLITE,ACOLITE_only,warning,Dinophysis_acuminata,36,0.7771,0.88172,0.73131,0.82902
ACOLITE,ACOLITE_only,warning,Dinophysis_acuminata,37,0.74378,0.8593,0.69647,0.79798
ACOLITE,ACOLITE_only,warning,Dinophysis_acuminata,38,0.77319,0.87215,0.73677,0.81339
ACOLITE,ACOLITE_only,warning,Dinophysis_acuminata,39,0.76248,0.86795,0.72997,0.79802
ACOLITE,ACOLITE_only,warning,Dinophysis_acuminata,40,0.79131,0.88166,0.76561,0.8188
ACOLITE,ACOLITE_only,warning,Dinophysis_acuminata,41,0.76128,0.86031,0.74903,0.77394
ACOLITE,ACOLITE_only,warning,Dinophysis_acuminata,42,0.76112,0.87203,0.72021,0.80697
ACOLITE,ACOLITE_only,warning,Dinophysis_acuminata,43,0.76893,0.87923,0.74042,0.79973
ACOLITE,ACOLITE_only,warning,Dinophysis_acuminata,44,0.72754,0.84001,0.67388,0.79048
ACOLITE,ACOLITE_only,warning,Dinophysis_acuminata,45,0.76172,0.86204,0.7426,0.78184
ACOLITE,ACOLITE_only,warning,Dinophysis_acuminata,46,0.76726,0.8698,0.75,0.78534
ACOLITE,ACOLITE_only,warning,Dinophysis_acuminata,47,0.75313,0.86317,0.72314,0.78571
ACOLITE,ACOLITE_only,warning,Dinophysis_acuminata,48,0.78045,0.87994,0.75099,0.81232
ACOLITE,ACOLITE_only,warning,Dinophysis_acuminata,49,0.77432,0.87277,0.76096,0.78817
ACOLITE,ACOLITE_roms,warning,Dinophysis_acuminata,0,0.759,0.85648,0.73168,0.78843
ACOLITE,ACOLITE_roms,warning,Dinophysis_acuminata,1,0.76882,0.87344,0.72959,0.8125
ACOLITE,ACOLITE_roms,warning,Dinophysis_acuminata,2,0.75382,0.85616,0.73766,0.77069
ACOLITE,ACOLITE_roms,warning,Dinophysis_acuminata,3,0.77477,0.86742,0.76366,0.78622
ACOLITE,ACOLITE_roms,warning,Dinophysis_acuminata,4,0.7739,0.86903,0.74042,0.81055
ACOLITE,ACOLITE_roms,warning,Dinophysis_acuminata,5,0.76913,0.86617,0.74248,0.79775
ACOLITE,ACOLITE_roms,warning,Dinophysis_acuminata,6,0.76587,0.86034,0.74613,0.78668
ACOLITE,ACOLITE_roms,warning,Dinophysis_acuminata,7,0.79255,0.88074,0.77318,0.81291
ACOLITE,ACOLITE_roms,warning,Dinophysis_acuminata,8,0.77419,0.86003,0.76596,0.78261
ACOLITE,ACOLITE_roms,warning,Dinophysis_acuminata,9,0.77992,0.88274,0.76515,0.79528
ACOLITE,ACOLITE_roms,warning,Dinophysis_acuminata,10,0.77721,0.87526,0.76448,0.79036
ACOLITE,ACOLITE_roms,warning,Dinophysis_acuminata,11,0.77195,0.85594,0.73625,0.81129
ACOLITE,ACOLITE_roms,warning,Dinophysis_acuminata,12,0.77793,0.87056,0.76133,0.79526
ACOLITE,ACOLITE_roms,warning,Dinophysis_acuminata,13,0.79948,0.88625,0.77039,0.83085
ACOLITE,ACOLITE_roms,warning,Dinophysis_acuminata,14,0.76607,0.86331,0.72796,0.80839
ACOLITE,ACOLITE_roms,warning,Dinophysis_acuminata,15,0.75477,0.86181,0.73496,0.77568
ACOLITE,ACOLITE_roms,warning,Dinophysis_acuminata,16,0.76389,0.85696,0.73041,0.80058
ACOLITE,ACOLITE_roms,warning,Dinophysis_acuminata,17,0.77559,0.8699,0.73333,0.82302
ACOLITE,ACOLITE_roms,warning,Dinophysis_acuminata,18,0.77355,0.86994,0.76689,0.78032
ACOLITE,ACOLITE_roms,warning,Dinophysis_acuminata,19,0.77411,0.86855,0.75032,0.79945
ACOLITE,ACOLITE_roms,warning,Dinophysis_acuminata,20,0.77893,0.8671,0.74536,0.81567
ACOLITE,ACOLITE_roms,warning,Dinophysis_acuminata,21,0.76041,0.86308,0.74069,0.78121
ACOLITE,ACOLITE_roms,warning,Dinophysis_acuminata,22,0.78552,0.87307,0.75558,0.81792
ACOLITE,ACOLITE_roms,warning,Dinophysis_acuminata,23,0.77355,0.8733,0.76285,0.78455
ACOLITE,ACOLITE_roms,warning,Dinophysis_acuminata,24,0.76873,0.86686,0.73678,0.80357
ACOLITE,ACOLITE_roms,warning,Dinophysis_acuminata,25,0.78484,0.87185,0.77437,0.79561
ACOLITE,ACOLITE_roms,warning,Dinophysis_acuminata,26,0.7744,0.85892,0.75536,0.79443
ACOLITE,ACOLITE_roms,warning,Dinophysis_acuminata,27,0.75806,0.85523,0.72587,0.79325
ACOLITE,ACOLITE_roms,warning,Dinophysis_acuminata,28,0.79612,0.88599,0.77358,0.82
ACOLITE,ACOLITE_roms,warning,Dinophysis_acuminata,29,0.77333,0.87484,0.73604,0.81461
ACOLITE,ACOLITE_roms,warning,Dinophysis_acuminata,30,0.76242,0.84904,0.75033,0.7749
ACOLITE,ACOLITE_roms,warning,Dinophysis_acuminata,31,0.77946,0.87736,0.75703,0.80326
ACOLITE,ACOLITE_roms,warning,Dinophysis_acuminata,32,0.77019,0.8579,0.73712,0.80636
ACOLITE,ACOLITE_roms,warning,Dinophysis_acuminata,33,0.76351,0.86802,0.73187,0.79802
ACOLITE,ACOLITE_roms,warning,Dinophysis_acuminata,34,0.7682,0.86709,0.74289,0.7953
ACOLITE,ACOLITE_roms,warning,Dinophysis_acuminata,35,0.77086,0.87618,0.73671,0.80833
ACOLITE,ACOLITE_roms,warning,Dinophysis_acuminata,36,0.78319,0.88383,0.74398,0.82676
ACOLITE,ACOLITE_roms,warning,Dinophysis_acuminata,37,0.7626,0.86778,0.72418,0.80532
ACOLITE,ACOLITE_roms,warning,Dinophysis_acuminata,38,0.78337,0.87577,0.75355,0.81564
ACOLITE,ACOLITE_roms,warning,Dinophysis_acuminata,39,0.76561,0.86447,0.73643,0.7972
ACOLITE,ACOLITE_roms,warning,Dinophysis_acuminata,40,0.79216,0.889,0.77197,0.81342
ACOLITE,ACOLITE_roms,warning,Dinophysis_acuminata,41,0.76371,0.86029,0.7529,0.77483
