ac,track,tier,species,fold,f1,prauc,recall,precision
ACOLITE,ACOLITE_roms,warning,Alexandrium_catenella,30,0.62241,0.70244,0.53957,0.73529
ACOLITE,ACOLITE_roms,warning,Alexandrium_catenella,31,0.63248,0.68079,0.56923,0.71154
ACOLITE,ACOLITE_roms,warning,Alexandrium_catenella,32,0.6087,0.73107,0.52027,0.73333
ACOLITE,ACOLITE_roms,warning,Alexandrium_catenella,33,0.64062,0.7223,0.58993,0.70085
ACOLITE,ACOLITE_roms,warning,Alexandrium_catenella,34,0.65306,0.72418,0.6015,0.71429
ACOLITE,ACOLITE_roms,warning,Alexandrium_catenella,35,0.67176,0.7659,0.58667,0.78571
ACOLITE,ACOLITE_roms,warning,Alexandrium_catenella,36,0.57795,0.69767,0.49032,0.7037
ACOLITE,ACOLITE_roms,warning,Alexandrium_catenella,37,0.67249,0.76254,0.59231,0.77778
ACOLITE,ACOLITE_roms,warning,Alexandrium_catenella,38,0.62094,0.70782,0.59722,0.64662
ACOLITE,ACOLITE_roms,warning,Alexandrium_catenella,39,0.65637,0.73079,0.60284,0.72034
ACOLITE,ACOLITE_roms,warning,Alexandrium_catenella,40,0.60274,0.67547,0.59459,0.61111
ACOLITE,ACOLITE_roms,warning,Alexandrium_catenella,41,0.65098,0.72259,0.59286,0.72174
ACOLITE,ACOLITE_roms,warning,Alexandrium_catenella,42,0.57358,0.6903,0.48718,0.69725
ACOLITE,ACOLITE_roms,warning,Alexandrium_catenella,43,0.624,0.72143,0.54545,0.72897
ACOLITE,ACOLITE_roms,warning,Alexandrium_catenella,44,0.6616,0.73676,0.6259,0.70161
ACOLITE,ACOLITE_roms,warning,Alexandrium_catenella,45,0.69841,0.77602,0.62411,0.79279
ACOLITE,ACOLITE_roms,warning,Alexandrium_catenella,46,0.58779,0.70855,0.50993,0.69369
ACOLITE,ACOLITE_roms,warning,Alexandrium_catenella,47,0.55708,0.664,0.48031,0.66304
ACOLITE,ACOLITE_roms,warning,Alexandrium_catenella,48,0.63768,0.70152,0.62857,0.64706
ACOLITE,ACOLITE_roms,warning,Alexandrium_catenella,49,0.65152,0.7285,0.59722,0.71667
ACOLITE,ACOLITE_only,warning,Dinophysis_acuminata,0,0.45226,0.49931,0.38462,0.54878
ACOLITE,ACOLITE_only,warning,Dinophysis_acuminata,1,0.4798,0.51668,0.40084,0.59748
ACOLITE,ACOLITE_only,warning,Dinophysis_acuminata,2,0.47534,0.44344,0.43443,0.52475
ACOLITE,ACOLITE_only,warning,Dinophysis_acuminata,3,0.49377,0.48749,0.46047,0.53226
ACOLITE,ACOLITE_only,warning,Dinophysis_acuminata,4,0.46229,0.47179,0.40598,0.53672
ACOLITE,ACOLITE_only,warning,Dinophysis_acuminata,5,0.49383,0.51821,0.43478,0.57143
ACOLITE,ACOLITE_only,warning,Dinophysis_acuminata,6,0.49524,0.52858,0.42798,0.58757
ACOLITE,ACOLITE_only,warning,Dinophysis_acuminata,7,0.47619,0.49149,0.42411,0.54286
ACOLITE,ACOLITE_only,warning,Dinophysis_acuminata,8,0.50847,0.49232,0.43902,0.60403
ACOLITE,ACOLITE_only,warning,Dinophysis_acuminata,9,0.45113,0.44942,0.40909,0.50279
ACOLITE,ACOLITE_only,warning,Dinophysis_acuminata,10,0.47297,0.48465,0.45064,0.49763
ACOLITE,ACOLITE_only,warning,Dinophysis_acuminata,11,0.50739,0.50417,0.42562,0.62805
ACOLITE,ACOLITE_only,warning,Dinophysis_acuminata,12,0.46703,0.48982,0.41872,0.52795
ACOLITE,ACOLITE_only,warning,Dinophysis_acuminata,13,0.46612,0.49455,0.3945,0.56954
ACOLITE,ACOLITE_only,warning,Dinophysis_acuminata,14,0.50265,0.55783,0.42035,0.625
ACOLITE,ACOLITE_only,warning,Dinophysis_acuminata,15,0.48611,0.51207,0.4321,0.55556
ACOLITE,ACOLITE_only,warning,Dinophysis_acuminata,16,0.44032,0.47693,0.37727,0.52866
ACOLITE,ACOLITE_only,warning,Dinophysis_acuminata,17,0.47407,0.51086,0.40506,0.57143
ACOLITE,ACOLITE_only,warning,Dinophysis_acuminata,18,0.46512,0.47178,0.4186,0.52326
ACOLITE,ACOLITE_only,warning,Dinophysis_acuminata,19,0.50237,0.52516,0.44167,0.58242
ACOLITE,ACOLITE_only,warning,Dinophysis_acuminata,20,0.4467,0.48988,0.39286,0.51765
ACOLITE,ACOLITE_only,warning,Dinophysis_acuminata,21,0.45093,0.4691,0.40284,0.51205
ACOLITE,ACOLITE_only,warning,Dinophysis_acuminata,22,0.47091,0.48606,0.42079,0.53459
ACOLITE,ACOLITE_only,warning,Dinophysis_acuminata,23,0.45405,0.44886,0.3981,0.5283
ACOLITE,ACOLITE_only,warning,Dinophysis_acuminata,24,0.51332,0.51913,0.46903,0.56684
ACOLITE,ACOLITE_only,warning,Dinophysis_acuminata,25,0.45232,0.45233,0.40887,0.5061
ACOLITE,ACOLITE_only,warning,Dinophysis_acuminata,26,0.4631,0.47474,0.40625,0.53846
ACOLITE,ACOLITE_only,warning,Dinophysis_acuminata,27,0.44898,0.48093,0.38261,0.54321
ACOLITE,ACOLITE_only,warning,Dinophysis_acuminata,28,0.52758,0.54366,0.48035,0.58511
ACOLITE,ACOLITE_only,warning,Dinophysis_acuminata,29,0.49628,0.52163,0.42017,0.60606
ACOLITE,ACOLITE_only,warning,Dinophysis_acuminata,30,0.48866,0.5261,0.42544,0.57396
ACOLITE,ACOLITE_only,warning,Dinophysis_acuminata,31,0.46547,0.47965,0.41364,0.53216
ACOLITE,ACOLITE_only,warning,Dinophysis_acuminata,32,0.46234,0.54128,0.38865,0.57051
ACOLITE,ACOLITE_only,warning,Dinophysis_acuminata,33,0.4665,0.49328,0.39167,0.57669
ACOLITE,ACOLITE_only,warning,Dinophysis_acuminata,34,0.45026,0.45143,0.40187,0.5119
ACOLITE,ACOLITE_only,warning,Dinophysis_acuminata,35,0.43127,0.47381,0.35398,0.55172
ACOLITE,ACOLITE_only,warning,Dinophysis_acuminata,36,0.51128,0.55139,0.4359,0.61818
ACOLITE,ACOLITE_only,warning,Dinophysis_acuminata,37,0.44444,0.48866,0.37131,0.55346
ACOLITE,ACOLITE_only,warning,Dinophysis_acuminata,38,0.5012,0.54022,0.42276,0.61538
ACOLITE,ACOLITE_only,warning,Dinophysis_acuminata,39,0.43005,0.43365,0.37387,0.5061
ACOLITE,ACOLITE_only,warning,Dinophysis_acuminata,40,0.48352,0.49945,0.43137,0.55
ACOLITE,ACOLITE_only,warning,Dinophysis_acuminata,41,0.47506,0.46644,0.4386,0.51813
ACOLITE,ACOLITE_only,warning,Dinophysis_acuminata,42,0.47174,0.54197,0.39024,0.59627
ACOLITE,ACOLITE_only,warning,Dinophysis_acuminata,43,0.47901,0.49785,0.43111,0.53889
ACOLITE,ACOLITE_only,warning,Dinophysis_acuminata,44,0.44776,0.52538,0.35019,0.62069
ACOLITE,ACOLITE_only,warning,Dinophysis_acuminata,45,0.50118,0.51458,0.45106,0.56383
ACOLITE,ACOLITE_only,warning,Dinophysis_acuminata,46,0.49667,0.51122,0.45161,0.55172
ACOLITE,ACOLITE_only,warning,Dinophysis_acuminata,47,0.4466,0.48496,0.38819,0.52571
ACOLITE,ACOLITE_only,warning,Dinophysis_acuminata,48,0.49086,0.49529,0.43519,0.56287
ACOLITE,ACOLITE_only,warning,Dinophysis_acuminata,49,0.4734,0.44373,0.43204,0.52353
ACOLITE,ACOLITE_roms,warning,Dinophysis_acuminata,0,0.48082,0.54612,0.40171,0.59873
ACOLITE,ACOLITE_roms,warning,Dinophysis_acuminata,1,0.5,0.54406,0.42616,0.60479
ACOLITE,ACOLITE_roms,warning,Dinophysis_acuminata,2,0.45351,0.49126,0.40984,0.50761
ACOLITE,ACOLITE_roms,warning,Dinophysis_acuminata,3,0.5101,0.52703,0.46977,0.55801
ACOLITE,ACOLITE_roms,warning,Dinophysis_acuminata,4,0.45876,0.51501,0.38034,0.57792
ACOLITE,ACOLITE_roms,warning,Dinophysis_acuminata,5,0.52088,0.55714,0.46087,0.59887
ACOLITE,ACOLITE_roms,warning,Dinophysis_acuminata,6,0.51748,0.54396,0.45679,0.59677
ACOLITE,ACOLITE_roms,warning,Dinophysis_acuminata,7,0.52088,0.53308,0.47321,0.57923
ACOLITE,ACOLITE_roms,warning,Dinophysis_acuminata,8,0.50273,0.51974,0.44878,0.57143
ACOLITE,ACOLITE_roms,warning,Dinophysis_acuminata,9,0.48608,0.49454,0.43636,0.54857
ACOLITE,ACOLITE_roms,warning,Dinophysis_acuminata,10,0.49533,0.52417,0.45494,0.54359
ACOLITE,ACOLITE_roms,warning,Dinophysis_acuminata,11,0.49875,0.52081,0.41322,0.62893
ACOLITE,ACOLITE_roms,warning,Dinophysis_acuminata,12,0.49153,0.53383,0.42857,0.57616
ACOLITE,ACOLITE_roms,warning,Dinophysis_acuminata,13,0.49727,0.51828,0.41743,0.61486
ACOLITE,ACOLITE_roms,warning,Dinophysis_acuminata,14,0.49198,0.57119,0.40708,0.62162
ACOLITE,ACOLITE_roms,warning,Dinophysis_acuminata,15,0.49417,0.55586,0.43621,0.56989
ACOLITE,ACOLITE_roms,warning,Dinophysis_acuminata,16,0.46196,0.49376,0.38636,0.57432
ACOLITE,ACOLITE_roms,warning,Dinophysis_acuminata,17,0.48168,0.54531,0.38819,0.63448
ACOLITE,ACOLITE_roms,warning,Dinophysis_acuminata,18,0.48806,0.54083,0.42791,0.5679
ACOLITE,ACOLITE_roms,warning,Dinophysis_acuminata,19,0.51942,0.55774,0.44583,0.62209
ACOLITE,ACOLITE_roms,warning,Dinophysis_acuminata,20,0.46575,0.52097,0.37946,0.60284
ACOLITE,ACOLITE_roms,warning,Dinophysis_acuminata,21,0.45161,0.50515,0.3981,0.52174
ACOLITE,ACOLITE_roms,warning,Dinophysis_acuminata,22,0.50847,0.52559,0.44554,0.59211
ACOLITE,ACOLITE_roms,warning,Dinophysis_acuminata,23,0.44267,0.47976,0.39336,0.5061
ACOLITE,ACOLITE_roms,warning,Dinophysis_acuminata,24,0.47917,0.54763,0.40708,0.58228
ACOLITE,ACOLITE_roms,warning,Dinophysis_acuminata,25,0.46409,0.4753,0.41379,0.5283
ACOLITE,ACOLITE_roms,warning,Dinophysis_acuminata,26,0.48969,0.48911,0.42411,0.57927
ACOLITE,ACOLITE_roms,warning,Dinophysis_acuminata,27,0.45953,0.50548,0.38261,0.57516
ACOLITE,ACOLITE_roms,warning,Dinophysis_acuminata,28,0.52475,0.58695,0.46288,0.60571
ACOLITE,ACOLITE_roms,warning,Dinophysis_acuminata,29,0.49261,0.53086,0.42017,0.59524
ACOLITE,ACOLITE_roms,warning,Dinophysis_acuminata,30,0.51889,0.55499,0.45175,0.60947
ACOLITE,ACOLITE_roms,warning,Dinophysis_acuminata,31,0.47959,0.51011,0.42727,0.54651
ACOLITE,ACOLITE_roms,warning,Dinophysis_acuminata,32,0.51075,0.5628,0.41485,0.66434
ACOLITE,ACOLITE_roms,warning,Dinophysis_acuminata,33,0.47382,0.54441,0.39583,0.59006
ACOLITE,ACOLITE_roms,warning,Dinophysis_acuminata,34,0.44562,0.48244,0.39252,0.51534
ACOLITE,ACOLITE_roms,warning,Dinophysis_acuminata,35,0.44086,0.4901,0.36283,0.56164
ACOLITE,ACOLITE_roms,warning,Dinophysis_acuminata,36,0.51269,0.58618,0.43162,0.63125
ACOLITE,ACOLITE_roms,warning,Dinophysis_acuminata,37,0.46851,0.51235,0.39241,0.58125
ACOLITE,ACOLITE_roms,warning,Dinophysis_acuminata,38,0.52174,0.56499,0.43902,0.64286
ACOLITE,ACOLITE_roms,warning,Dinophysis_acuminata,39,0.44961,0.47138,0.39189,0.52727
ACOLITE,ACOLITE_roms,warning,Dinophysis_acuminata,40,0.50674,0.56036,0.46078,0.56287
ACOLITE,ACOLITE_roms,warning,Dinophysis_acuminata,41,0.48426,0.51218,0.4386,0.54054
ACOLITE,ACOLITE_roms,warning,Dinophysis_acuminata,42,0.52235,0.60071,0.45122,0.62011
ACOLITE,ACOLITE_roms,warning,Dinophysis_acuminata,43,0.49485,0.53353,0.42667,0.58896
ACOLITE,ACOLITE_roms,warning,Dinophysis_acuminata,44,0.47407,0.55455,0.37354,0.64865
ACOLITE,ACOLITE_roms,warning,Dinophysis_acuminata,45,0.5058,0.5541,0.46383,0.55612
ACOLITE,ACOLITE_roms,warning,Dinophysis_acuminata,46,0.52656,0.54903,0.45968,0.61622
ACOLITE,ACOLITE_roms,warning,Dinophysis_acuminata,47,0.49631,0.53304,0.42616,0.59412
ACOLITE,ACOLITE_roms,warning,Dinophysis_acuminata,48,0.50259,0.52239,0.44907,0.57059
ACOLITE,ACOLITE_roms,warning,Dinophysis_acuminata,49,0.49451,0.49045,0.43689,0.56962
ACOLITE,ACOLITE_only,warning,Dinophysis_norvegica,0,0.08889,0.18513,0.05195,0.30769
ACOLITE,ACOLITE_only,warning,Dinophysis_norvegica,1,0.13187,0.17944,0.08696,0.27273
ACOLITE,ACOLITE_only,warning,Dinophysis_norvegica,2,0.06061,0.1665,0.04,0.125
ACOLITE,ACOLITE_only,warning,Dinophysis_norvegica,3,0.17021,0.18228,0.11765,0.30769
ACOLITE,ACOLITE_only,warning,Dinophysis_norvegica,4,0.06818,0.14366,0.04688,0.125
ACOLITE,ACOLITE_only,warning,Dinophysis_norvegica,5,0.15556,0.20322,0.10145,0.33333
ACOLITE,ACOLITE_only,warning,Dinophysis_norvegica,6,0.13333,0.17132,0.08955,0.26087
ACOLITE,ACOLITE_only,warning,Dinophysis_norvegica,7,0.14953,0.21196,0.10127,0.28571
ACOLITE,ACOLITE_only,warning,Dinophysis_norvegica,8,0.14634,0.24951,0.08955,0.4
ACOLITE,ACOLITE_only,warning,Dinophysis_norvegica,9,0.10526,0.13228,0.06667,0.25
ACOLITE,ACOLITE_only,warning,Dinophysis_norvegica,10,0.19355,0.19939,0.12857,0.3913
ACOLITE,ACOLITE_only,warning,Dinophysis_norvegica,11,0.10638,0.20474,0.06579,0.27778
ACOLITE,ACOLITE_only,warning,Dinophysis_norvegica,12,0.08108,0.19894,0.05,0.21429
ACOLITE,ACOLITE_only,warning,Dinophysis_norvegica,13,0.08696,0.18289,0.05797,0.17391
ACOLITE,ACOLITE_only,warning,Dinophysis_norvegica,14,0.09302,0.14475,0.06452,0.16667
ACOLITE,ACOLITE_only,warning,Dinophysis_norvegica,15,0.14286,0.17772,0.09091,0.33333
ACOLITE,ACOLITE_only,warning,Dinophysis_norvegica,16,0.09091,0.1839,0.05333,0.30769
ACOLITE,ACOLITE_only,warning,Dinophysis_norvegica,17,0.13158,0.18161,0.08065,0.35714
ACOLITE,ACOLITE_only,warning,Dinophysis_norvegica,18,0.12195,0.144,0.07812,0.27778
ACOLITE,ACOLITE_only,warning,Dinophysis_norvegica,19,0.1573,0.17388,0.10448,0.31818
ACOLITE,ACOLITE_only,warning,Dinophysis_norvegica,20,0.07692,0.21057,0.04478,0.27273
ACOLITE,ACOLITE_only,warning,Dinophysis_norvegica,21,0.12,0.20154,0.075,0.3
ACOLITE,ACOLITE_only,warning,Dinophysis_norvegica,22,0.15789,0.19988,0.10526,0.31579
ACOLITE,ACOLITE_only,warning,Dinophysis_norvegica,23,0.09524,0.17022,0.0597,0.23529
ACOLITE,ACOLITE_only,warning,Dinophysis_norvegica,24,0.10959,0.14706,0.07018,0.25
ACOLITE,ACOLITE_only,warning,Dinophysis_norvegica,25,0.10989,0.21553,0.06329,0.41667
ACOLITE,ACOLITE_only,warning,Dinophysis_norvegica,26,0.14433,0.18899,0.1,0.25926
ACOLITE,ACOLITE_only,warning,Dinophysis_norvegica,27,0.06122,0.16779,0.03947,0.13636
ACOLITE,ACOLITE_only,warning,Dinophysis_norvegica,28,0.16327,0.23016,0.10256,0.4
ACOLITE,ACOLITE_only,warning,Dinophysis_norvegica,29,0.10638,0.20043,0.0625,0.35714
ACOLITE,ACOLITE_only,warning,Dinophysis_norvegica,30,0.12903,0.16759,0.08571,0.26087
ACOLITE,ACOLITE_only,warning,Dinophysis_norvegica,31,0.20253,0.19064,0.14815,0.32
ACOLITE,ACOLITE_only,warning,Dinophysis_norvegica,32,0.04762,0.16035,0.02941,0.125
ACOLITE,ACOLITE_only,warning,Dinophysis_norvegica,33,0.08989,0.18865,0.05556,0.23529
ACOLITE,ACOLITE_only,warning,Dinophysis_norvegica,34,0.11628,0.18861,0.08065,0.20833
ACOLITE,ACOLITE_only,warning,Dinophysis_norvegica,35,0.14458,0.1847,0.10526,0.23077
ACOLITE,ACOLITE_only,warning,Dinophysis_norvegica,36,0.1,0.20121,0.0625,0.25
ACOLITE,ACOLITE_only,warning,Dinophysis_norvegica,37,0.09412,0.1655,0.05882,0.23529
ACOLITE,ACOLITE_only,warning,Dinophysis_norvegica,38,0.11765,0.18296,0.07576,0.26316
ACOLITE,ACOLITE_only,warning,Dinophysis_norvegica,39,0.13333,0.21043,0.08219,0.35294
ACOLITE,ACOLITE_only,warning,Dinophysis_norvegica,40,0.09412,0.15739,0.06349,0.18182
ACOLITE,ACOLITE_only,warning,Dinophysis_norvegica,41,0.09756,0.16395,0.05797,0.30769
ACOLITE,ACOLITE_only,warning,Dinophysis_norvegica,42,0.08421,0.18937,0.05333,0.2
ACOLITE,ACOLITE_only,warning,Dinophysis_norvegica,43,0.13187,0.21123,0.08108,0.35294
ACOLITE,ACOLITE_only,warning,Dinophysis_norvegica,44,0.12245,0.17905,0.08451,0.22222
ACOLITE,ACOLITE_only,warning,Dinophysis_norvegica,45,0.09434,0.18328,0.05882,0.2381
ACOLITE,ACOLITE_only,warning,Dinophysis_norvegica,46,0.11236,0.12908,0.07463,0.22727
ACOLITE,ACOLITE_only,warning,Dinophysis_norvegica,47,0.09639,0.17103,0.06349,0.2
ACOLITE,ACOLITE_only,warning,Dinophysis_norvegica,48,0.07229,0.20192,0.04348,0.21429
ACOLITE,ACOLITE_only,warning,Dinophysis_norvegica,49,0.17647,0.23024,0.11538,0.375
ACOLITE,ACOLITE_roms,warning,Dinophysis_norvegica,0,0.10638,0.1973,0.06494,0.29412
ACOLITE,ACOLITE_roms,warning,Dinophysis_norvegica,1,0.1573,0.20999,0.10145,0.35
ACOLITE,ACOLITE_roms,warning,Dinophysis_norvegica,2,0.08602,0.18464,0.05333,0.22222
ACOLITE,ACOLITE_roms,warning,Dinophysis_norvegica,3,0.16495,0.18864,0.11765,0.27586
ACOLITE,ACOLITE_roms,warning,Dinophysis_norvegica,4,0.13483,0.18924,0.09375,0.24
ACOLITE,ACOLITE_roms,warning,Dinophysis_norvegica,5,0.23656,0.22284,0.15942,0.45833
ACOLITE,ACOLITE_roms,warning,Dinophysis_norvegica,6,0.20619,0.18853,0.14925,0.33333
ACOLITE,ACOLITE_roms,warning,Dinophysis_norvegica,7,0.14815,0.21787,0.10127,0.27586
ACOLITE,ACOLITE_roms,warning,Dinophysis_norvegica,8,0.18391,0.27699,0.1194,0.4
ACOLITE,ACOLITE_roms,warning,Dinophysis_norvegica,9,0.1039,0.1546,0.06667,0.23529
ACOLITE,ACOLITE_roms,warning,Dinophysis_norvegica,10,0.19149,0.22491,0.12857,0.375
ACOLITE,ACOLITE_roms,warning,Dinophysis_norvegica,11,0.14141,0.21252,0.09211,0.30435
ACOLITE,ACOLITE_roms,warning,Dinophysis_norvegica,12,0.15385,0.23442,0.1,0.33333
ACOLITE,ACOLITE_roms,warning,Dinophysis_norvegica,13,0.09195,0.17821,0.05797,0.22222
ACOLITE,ACOLITE_roms,warning,Dinophysis_norvegica,14,0.09412,0.16371,0.06452,0.17391
ACOLITE,ACOLITE_roms,warning,Dinophysis_norvegica,15,0.16495,0.21593,0.1039,0.4
ACOLITE,ACOLITE_roms,warning,Dinophysis_norvegica,16,0.1087,0.21186,0.06667,0.29412
ACOLITE,ACOLITE_roms,warning,Dinophysis_norvegica,17,0.19512,0.20791,0.12903,0.4
ACOLITE,ACOLITE_roms,warning,Dinophysis_norvegica,18,0.16867,0.18084,0.10938,0.36842
ACOLITE,ACOLITE_roms,warning,Dinophysis_norvegica,19,0.15385,0.18886,0.10448,0.29167
ACOLITE,ACOLITE_roms,warning,Dinophysis_norvegica,20,0.11765,0.21677,0.07463,0.27778
ACOLITE,ACOLITE_roms,warning,Dinophysis_norvegica,21,0.19802,0.23139,0.125,0.47619
ACOLITE,ACOLITE_roms,warning,Dinophysis_norvegica,22,0.17284,0.19874,0.12281,0.29167
ACOLITE,ACOLITE_roms,warning,Dinophysis_norvegica,23,0.09412,0.17603,0.0597,0.22222
ACOLITE,ACOLITE_roms,warning,Dinophysis_norvegica,24,0.13158,0.18369,0.08772,0.26316
ACOLITE,ACOLITE_roms,warning,Dinophysis_norvegica,25,0.08163,0.22777,0.05063,0.21053
ACOLITE,ACOLITE_roms,warning,Dinophysis_norvegica,26,0.18182,0.20112,0.12857,0.31034
ACOLITE,ACOLITE_roms,warning,Dinophysis_norvegica,27,0.09804,0.18647,0.06579,0.19231
ACOLITE,ACOLITE_roms,warning,Dinophysis_norvegica,28,0.16495,0.25796,0.10256,0.42105
ACOLITE,ACOLITE_roms,warning,Dinophysis_norvegica,29,0.10417,0.232,0.0625,0.3125
ACOLITE,ACOLITE_roms,warning,Dinophysis_norvegica,30,0.12903,0.19365,0.08571,0.26087
ACOLITE,ACOLITE_roms,warning,Dinophysis_norvegica,31,0.20513,0.22908,0.14815,0.33333
ACOLITE,ACOLITE_roms,warning,Dinophysis_norvegica,32,0.11364,0.18857,0.07353,0.25
ACOLITE,ACOLITE_roms,warning,Dinophysis_norvegica,33,0.17021,0.23063,0.11111,0.36364
ACOLITE,ACOLITE_roms,warning,Dinophysis_norvegica,34,0.17391,0.23981,0.12903,0.26667
ACOLITE,ACOLITE_roms,warning,Dinophysis_norvegica,35,0.22222,0.20188,0.15789,0.375
ACOLITE,ACOLITE_roms,warning,Dinophysis_norvegica,36,0.11628,0.21635,0.07812,0.22727
ACOLITE,ACOLITE_roms,warning,Dinophysis_norvegica,37,0.13953,0.18668,0.08824,0.33333
ACOLITE,ACOLITE_roms,warning,Dinophysis_norvegica,38,0.11628,0.17178,0.07576,0.25
ACOLITE,ACOLITE_roms,warning,Dinophysis_norvegica,39,0.14286,0.23051,0.09589,0.28
ACOLITE,ACOLITE_roms,warning,Dinophysis_norvegica,40,0.15909,0.18552,0.11111,0.28
ACOLITE,ACOLITE_roms,warning,Dinophysis_norvegica,41,0.13793,0.21482,0.08696,0.33333
ACOLITE,ACOLITE_roms,warning,Dinophysis_norvegica,42,0.06522,0.1938,0.04,0.17647
ACOLITE,ACOLITE_roms,warning,Dinophysis_norvegica,43,0.13333,0.24015,0.08108,0.375
ACOLITE,ACOLITE_roms,warning,Dinophysis_norvegica,44,0.15534,0.18255,0.11268,0.25
ACOLITE,ACOLITE_roms,warning,Dinophysis_norvegica,45,0.09434,0.17908,0.05882,0.2381
ACOLITE,ACOLITE_roms,warning,Dinophysis_norvegica,46,0.11111,0.14001,0.07463,0.21739
ACOLITE,ACOLITE_roms,warning,Dinophysis_norvegica,47,0.12195,0.17548,0.07937,0.26316
ACOLITE,ACOLITE_roms,warning,Dinophysis_norvegica,48,0.13333,0.19217,0.08696,0.28571
ACOLITE,ACOLITE_roms,warning,Dinophysis_norvegica,49,0.20561,0.27765,0.14103,0.37931
ACOLITE,ACOLITE_only,warning,Karenia,0,0.90782,0.9738,0.86637,0.95343
ACOLITE,ACOLITE_only,warning,Karenia,1,0.90398,0.97427,0.85969,0.95309
ACOLITE,ACOLITE_only,warning,Karenia,2,0.89946,0.97439,0.86848,0.93274
ACOLITE,ACOLITE_only,warning,Karenia,3,0.88235,0.96098,0.84783,0.91981
ACOLITE,ACOLITE_only,warning,Karenia,4,0.88971,0.96968,0.86223,0.91899
ACOLITE,ACOLITE_only,warning,Karenia,5,0.90522,0.97676,0.87449,0.93819
ACOLITE,ACOLITE_only,warning,Karenia,6,0.88613,0.96502,0.86374,0.90972
ACOLITE,ACOLITE_only,warning,Karenia,7,0.89664,0.96942,0.85919,0.9375
ACOLITE,ACOLITE_only,warning,Karenia,8,0.90247,0.97333,0.86682,0.94118
ACOLITE,ACOLITE_only,warning,Karenia,9,0.91094,0.97533,0.88403,0.93953
ACOLITE,ACOLITE_only,warning,Karenia,10,0.88966,0.96914,0.84922,0.93415
ACOLITE,ACOLITE_only,warning,Karenia,11,0.89224,0.97132,0.85746,0.92995
ACOLITE,ACOLITE_only,warning,Karenia,12,0.92667,0.97938,0.91648,0.93708
ACOLITE,ACOLITE_only,warning,Karenia,13,0.89744,0.97434,0.8613,0.93674
ACOLITE,ACOLITE_only,warning,Karenia,14,0.91564,0.97547,0.90244,0.92922
ACOLITE,ACOLITE_only,warning,Karenia,15,0.91619,0.97357,0.8847,0.95
ACOLITE,ACOLITE_only,warning,Karenia,16,0.91506,0.97791,0.88596,0.94614
ACOLITE,ACOLITE_only,warning,Karenia,17,0.89885,0.97094,0.85934,0.94217
ACOLITE,ACOLITE_only,warning,Karenia,18,0.9,0.97371,0.86842,0.93396
ACOLITE,ACOLITE_only,warning,Karenia,19,0.90676,0.97286,0.88209,0.93285
ACOLITE,ACOLITE_only,warning,Karenia,20,0.91167,0.97866,0.89316,0.93096
ACOLITE,ACOLITE_only,warning,Karenia,21,0.89922,0.97096,0.85115,0.95305
ACOLITE,ACOLITE_only,warning,Karenia,22,0.90201,0.97077,0.88222,0.92271
ACOLITE,ACOLITE_only,warning,Karenia,23,0.88604,0.96262,0.85012,0.92513
ACOLITE,ACOLITE_only,warning,Karenia,24,0.90579,0.97668,0.85622,0.96145
ACOLITE,ACOLITE_only,warning,Karenia,25,0.91762,0.97305,0.89509,0.94131
ACOLITE,ACOLITE_only,warning,Karenia,26,0.9046,0.97595,0.85745,0.95724
ACOLITE,ACOLITE_only,warning,Karenia,27,0.90389,0.97276,0.87196,0.93824
ACOLITE,ACOLITE_only,warning,Karenia,28,0.92255,0.97911,0.89011,0.95745
ACOLITE,ACOLITE_only,warning,Karenia,29,0.89872,0.96895,0.86937,0.93012
ACOLITE,ACOLITE_only,warning,Karenia,30,0.91309,0.97575,0.8914,0.93587
ACOLITE,ACOLITE_only,warning,Karenia,31,0.90307,0.97516,0.85459,0.95739
ACOLITE,ACOLITE_only,warning,Karenia,32,0.89491,0.9716,0.84458,0.95161
ACOLITE,ACOLITE_only,warning,Karenia,33,0.90536,0.97519,0.87253,0.94076
ACOLITE,ACOLITE_only,warning,Karenia,34,0.92135,0.97713,0.8952,0.94907
ACOLITE,ACOLITE_only,warning,Karenia,35,0.91034,0.9742,0.87225,0.95192
ACOLITE,ACOLITE_only,warning,Karenia,36,0.90909,0.97362,0.87838,0.94203
ACOLITE,ACOLITE_only,warning,Karenia,37,0.91289,0.97823,0.88713,0.94019
ACOLITE,ACOLITE_only,warning,Karenia,38,0.91502,0.97545,0.8714,0.96324
ACOLITE,ACOLITE_only,warning,Karenia,39,0.90973,0.97628,0.86414,0.9604
ACOLITE,ACOLITE_only,warning,Karenia,40,0.91215,0.97549,0.87327,0.95466
ACOLITE,ACOLITE_only,warning,Karenia,41,0.90369,0.97262,0.8776,0.93137
ACOLITE,ACOLITE_only,warning,Karenia,42,0.90169,0.97145,0.86177,0.9455
ACOLITE,ACOLITE_only,warning,Karenia,43,0.90127,0.9726,0.87469,0.9295
ACOLITE,ACOLITE_only,warning,Karenia,44,0.89709,0.97574,0.84599,0.95476
ACOLITE,ACOLITE_only,warning,Karenia,45,0.8799,0.9661,0.8545,0.90686
ACOLITE,ACOLITE_only,warning,Karenia,46,0.90749,0.9741,0.87288,0.94495
ACOLITE,ACOLITE_only,warning,Karenia,47,0.90057,0.97565,0.86404,0.94033
ACOLITE,ACOLITE_only,warning,Karenia,48,0.90615,0.97383,0.87137,0.94382
