blocking,ac,track,tier,species,fold,n_positive,f1,prauc
quadtree_random,ACOLITE,ACOLITE_only,closure,Dinophysis_norvegica,2,9,0.0,0.02971
quadtree_random,ACOLITE,ACOLITE_only,closure,Dinophysis_norvegica,3,0,,
quadtree_random,ACOLITE,ACOLITE_only,closure,Dinophysis_norvegica,4,1,0.0,0.00248
quadtree_random,ACOLITE,ACOLITE_only,closure,Dinophysis_norvegica,5,1,0.0,0.00599
quadtree_random,ACOLITE,ACOLITE_only,closure,Dinophysis_norvegica,6,6,0.0,0.03153
quadtree_random,ACOLITE,ACOLITE_only,closure,Dinophysis_norvegica,7,2,0.0,0.00693
quadtree_random,ACOLITE,ACOLITE_only,closure,Dinophysis_norvegica,8,4,0.0,0.02027
quadtree_random,ACOLITE,ACOLITE_only,closure,Dinophysis_norvegica,9,4,0.0,0.02176
quadtree_random,ACOLITE,ACOLITE_roms,closure,Dinophysis_norvegica,0,225,0.0,0.06079
quadtree_random,ACOLITE,ACOLITE_roms,closure,Dinophysis_norvegica,1,2,0.0,0.30952
quadtree_random,ACOLITE,ACOLITE_roms,closure,Dinophysis_norvegica,2,9,0.0,0.04549
quadtree_random,ACOLITE,ACOLITE_roms,closure,Dinophysis_norvegica,3,0,,
quadtree_random,ACOLITE,ACOLITE_roms,closure,Dinophysis_norvegica,4,1,0.0,0.00549
quadtree_random,ACOLITE,ACOLITE_roms,closure,Dinophysis_norvegica,5,1,0.0,0.003
quadtree_random,ACOLITE,ACOLITE_roms,closure,Dinophysis_norvegica,6,6,0.0,0.05016
quadtree_random,ACOLITE,ACOLITE_roms,closure,Dinophysis_norvegica,7,2,0.0,0.04674
quadtree_random,ACOLITE,ACOLITE_roms,closure,Dinophysis_norvegica,8,4,0.0,0.03549
quadtree_random,ACOLITE,ACOLITE_roms,closure,Dinophysis_norvegica,9,4,0.0,0.01155
quadtree_random,ACOLITE,ACOLITE_only,closure,Karenia,0,49,0.05674,0.04514
quadtree_random,ACOLITE,ACOLITE_only,closure,Karenia,1,51,0.2069,0.25235
quadtree_random,ACOLITE,ACOLITE_only,closure,Karenia,2,11,0.53333,0.51607
quadtree_random,ACOLITE,ACOLITE_only,closure,Karenia,3,826,0.02688,0.47369
quadtree_random,ACOLITE,ACOLITE_only,closure,Karenia,4,59,0.4557,0.7865
quadtree_random,ACOLITE,ACOLITE_only,closure,Karenia,5,50,0.73563,0.85688
quadtree_random,ACOLITE,ACOLITE_only,closure,Karenia,6,35,0.8254,0.87968
quadtree_random,ACOLITE,ACOLITE_only,closure,Karenia,7,42,0.13333,0.63046
quadtree_random,ACOLITE,ACOLITE_only,closure,Karenia,8,37,0.66667,0.58108
quadtree_random,ACOLITE,ACOLITE_only,closure,Karenia,9,48,0.375,0.69187
quadtree_random,ACOLITE,ACOLITE_roms,closure,Karenia,0,49,0.10345,0.07066
quadtree_random,ACOLITE,ACOLITE_roms,closure,Karenia,1,51,0.47761,0.4848
quadtree_random,ACOLITE,ACOLITE_roms,closure,Karenia,2,11,0.53333,0.7801
quadtree_random,ACOLITE,ACOLITE_roms,closure,Karenia,3,826,0.11725,0.58241
quadtree_random,ACOLITE,ACOLITE_roms,closure,Karenia,4,59,0.63736,0.92172
quadtree_random,ACOLITE,ACOLITE_roms,closure,Karenia,5,50,0.69767,0.83619
quadtree_random,ACOLITE,ACOLITE_roms,closure,Karenia,6,35,0.86154,0.92098
quadtree_random,ACOLITE,ACOLITE_roms,closure,Karenia,7,42,0.35714,0.67246
quadtree_random,ACOLITE,ACOLITE_roms,closure,Karenia,8,37,0.71264,0.58961
quadtree_random,ACOLITE,ACOLITE_roms,closure,Karenia,9,48,0.36923,0.71353
quadtree_random,ACOLITE,ACOLITE_only,closure,Pseudo-nitzschia,0,213,0.00913,0.07018
quadtree_random,ACOLITE,ACOLITE_only,closure,Pseudo-nitzschia,1,9,0.57143,0.88296
quadtree_random,ACOLITE,ACOLITE_only,closure,Pseudo-nitzschia,2,29,0.0,0.04022
quadtree_random,ACOLITE,ACOLITE_only,closure,Pseudo-nitzschia,3,8,0.0,0.03697
quadtree_random,ACOLITE,ACOLITE_only,closure,Pseudo-nitzschia,4,28,0.0,0.27687
quadtree_random,ACOLITE,ACOLITE_only,closure,Pseudo-nitzschia,5,37,0.05263,0.6387
quadtree_random,ACOLITE,ACOLITE_only,closure,Pseudo-nitzschia,6,12,0.47059,0.48109
quadtree_random,ACOLITE,ACOLITE_only,closure,Pseudo-nitzschia,7,9,0.3,0.37553
quadtree_random,ACOLITE,ACOLITE_only,closure,Pseudo-nitzschia,8,13,0.35294,0.6205
quadtree_random,ACOLITE,ACOLITE_only,closure,Pseudo-nitzschia,9,21,0.0,0.15331
quadtree_random,ACOLITE,ACOLITE_roms,closure,Pseudo-nitzschia,0,213,0.0,0.08197
quadtree_random,ACOLITE,ACOLITE_roms,closure,Pseudo-nitzschia,1,9,0.84211,0.75974
quadtree_random,ACOLITE,ACOLITE_roms,closure,Pseudo-nitzschia,2,29,0.0,0.09704
quadtree_random,ACOLITE,ACOLITE_roms,closure,Pseudo-nitzschia,3,8,0.0,0.00574
quadtree_random,ACOLITE,ACOLITE_roms,closure,Pseudo-nitzschia,4,28,0.25,0.42113
quadtree_random,ACOLITE,ACOLITE_roms,closure,Pseudo-nitzschia,5,37,0.15,0.69978
quadtree_random,ACOLITE,ACOLITE_roms,closure,Pseudo-nitzschia,6,12,0.44444,0.60533
quadtree_random,ACOLITE,ACOLITE_roms,closure,Pseudo-nitzschia,7,9,0.22222,0.41297
quadtree_random,ACOLITE,ACOLITE_roms,closure,Pseudo-nitzschia,8,13,0.375,0.81653
quadtree_random,ACOLITE,ACOLITE_roms,closure,Pseudo-nitzschia,9,21,0.0,0.21456
quadtree_random,Baseline,Baseline_only,closure,Alexandrium_catenella,0,913,0.08611,0.27948
quadtree_random,Baseline,Baseline_only,closure,Alexandrium_catenella,1,16,0.56,0.69062
quadtree_random,Baseline,Baseline_only,closure,Alexandrium_catenella,2,182,0.27869,0.49844
quadtree_random,Baseline,Baseline_only,closure,Alexandrium_catenella,3,2,0.66667,0.66667
quadtree_random,Baseline,Baseline_only,closure,Alexandrium_catenella,4,27,0.41026,0.47469
quadtree_random,Baseline,Baseline_only,closure,Alexandrium_catenella,5,19,0.32,0.44821
quadtree_random,Baseline,Baseline_only,closure,Alexandrium_catenella,6,39,0.58182,0.79195
quadtree_random,Baseline,Baseline_only,closure,Alexandrium_catenella,7,24,0.53659,0.62016
quadtree_random,Baseline,Baseline_only,closure,Alexandrium_catenella,8,32,0.11429,0.26018
quadtree_random,Baseline,Baseline_only,closure,Alexandrium_catenella,9,40,0.22951,0.38793
quadtree_random,Baseline,Baseline_roms,closure,Alexandrium_catenella,0,913,0.01726,0.28772
quadtree_random,Baseline,Baseline_roms,closure,Alexandrium_catenella,1,16,0.75862,0.85207
quadtree_random,Baseline,Baseline_roms,closure,Alexandrium_catenella,2,182,0.17273,0.55795
quadtree_random,Baseline,Baseline_roms,closure,Alexandrium_catenella,3,2,0.66667,1.0
quadtree_random,Baseline,Baseline_roms,closure,Alexandrium_catenella,4,27,0.42105,0.58583
quadtree_random,Baseline,Baseline_roms,closure,Alexandrium_catenella,5,19,0.27273,0.5233
quadtree_random,Baseline,Baseline_roms,closure,Alexandrium_catenella,6,39,0.57143,0.87967
quadtree_random,Baseline,Baseline_roms,closure,Alexandrium_catenella,7,24,0.5,0.62792
quadtree_random,Baseline,Baseline_roms,closure,Alexandrium_catenella,8,32,0.11765,0.39308
quadtree_random,Baseline,Baseline_roms,closure,Alexandrium_catenella,9,40,0.36364,0.51638
quadtree_random,Baseline,Baseline_only,closure,Dinophysis_acuminata,0,1852,0.0075,0.59255
quadtree_random,Baseline,Baseline_only,closure,Dinophysis_acuminata,1,13,0.05405,0.0249
quadtree_random,Baseline,Baseline_only,closure,Dinophysis_acuminata,2,78,0.05714,0.24402
quadtree_random,Baseline,Baseline_only,closure,Dinophysis_acuminata,3,8,0.0,0.0027
quadtree_random,Baseline,Baseline_only,closure,Dinophysis_acuminata,4,30,0.0,0.22629
quadtree_random,Baseline,Baseline_only,closure,Dinophysis_acuminata,5,27,0.0,0.19263
quadtree_random,Baseline,Baseline_only,closure,Dinophysis_acuminata,6,22,0.35294,0.54238
quadtree_random,Baseline,Baseline_only,closure,Dinophysis_acuminata,7,13,0.125,0.28412
quadtree_random,Baseline,Baseline_only,closure,Dinophysis_acuminata,8,33,0.0,0.16895
quadtree_random,Baseline,Baseline_only,closure,Dinophysis_acuminata,9,18,0.09091,0.16105
quadtree_random,Baseline,Baseline_roms,closure,Dinophysis_acuminata,0,1852,0.1216,0.58983
quadtree_random,Baseline,Baseline_roms,closure,Dinophysis_acuminata,1,13,0.0,0.1138
quadtree_random,Baseline,Baseline_roms,closure,Dinophysis_acuminata,2,78,0.14894,0.37968
quadtree_random,Baseline,Baseline_roms,closure,Dinophysis_acuminata,3,8,0.0,0.00308
quadtree_random,Baseline,Baseline_roms,closure,Dinophysis_acuminata,4,30,0.32432,0.48098
quadtree_random,Baseline,Baseline_roms,closure,Dinophysis_acuminata,5,27,0.25806,0.3237
quadtree_random,Baseline,Baseline_roms,closure,Dinophysis_acuminata,6,22,0.2963,0.56051
quadtree_random,Baseline,Baseline_roms,closure,Dinophysis_acuminata,7,13,0.23529,0.35858
quadtree_random,Baseline,Baseline_roms,closure,Dinophysis_acuminata,8,33,0.0,0.16351
quadtree_random,Baseline,Baseline_roms,closure,Dinophysis_acuminata,9,18,0.17391,0.20671
quadtree_random,Baseline,Baseline_only,closure,Dinophysis_norvegica,0,225,0.0,0.05507
quadtree_random,Baseline,Baseline_only,closure,Dinophysis_norvegica,1,2,0.0,0.00601
quadtree_random,Baseline,Baseline_only,closure,Dinophysis_norvegica,2,9,0.0,0.01576
quadtree_random,Baseline,Baseline_only,closure,Dinophysis_norvegica,3,0,,
quadtree_random,Baseline,Baseline_only,closure,Dinophysis_norvegica,4,1,0.0,0.00248
quadtree_random,Baseline,Baseline_only,closure,Dinophysis_norvegica,5,1,0.0,0.01429
quadtree_random,Baseline,Baseline_only,closure,Dinophysis_norvegica,6,6,0.0,0.07228
quadtree_random,Baseline,Baseline_only,closure,Dinophysis_norvegica,7,2,0.0,0.08895
quadtree_random,Baseline,Baseline_only,closure,Dinophysis_norvegica,8,4,0.0,0.02544
quadtree_random,Baseline,Baseline_only,closure,Dinophysis_norvegica,9,4,0.0,0.0148
quadtree_random,Baseline,Baseline_roms,closure,Dinophysis_norvegica,0,225,0.0,0.05717
quadtree_random,Baseline,Baseline_roms,closure,Dinophysis_norvegica,1,2,0.0,0.05743
quadtree_random,Baseline,Baseline_roms,closure,Dinophysis_norvegica,2,9,0.0,0.01453
quadtree_random,Baseline,Baseline_roms,closure,Dinophysis_norvegica,3,0,,
quadtree_random,Baseline,Baseline_roms,closure,Dinophysis_norvegica,4,1,0.0,0.00478
quadtree_random,Baseline,Baseline_roms,closure,Dinophysis_norvegica,5,1,0.0,0.02083
quadtree_random,Baseline,Baseline_roms,closure,Dinophysis_norvegica,6,6,0.0,0.04852
quadtree_random,Baseline,Baseline_roms,closure,Dinophysis_norvegica,7,2,0.0,0.03532
quadtree_random,Baseline,Baseline_roms,closure,Dinophysis_norvegica,8,4,0.0,0.01594
quadtree_random,Baseline,Baseline_roms,closure,Dinophysis_norvegica,9,4,0.0,0.01172
quadtree_random,Baseline,Baseline_only,closure,Karenia,0,49,0.04858,0.02061
quadtree_random,Baseline,Baseline_only,closure,Karenia,1,51,0.15254,0.11464
quadtree_random,Baseline,Baseline_only,closure,Karenia,2,11,0.42857,0.46276
quadtree_random,Baseline,Baseline_only,closure,Karenia,3,826,0.0,0.47941
quadtree_random,Baseline,Baseline_only,closure,Karenia,4,59,0.4557,0.82867
quadtree_random,Baseline,Baseline_only,closure,Karenia,5,50,0.63158,0.84591
quadtree_random,Baseline,Baseline_only,closure,Karenia,6,35,0.81967,0.79182
quadtree_random,Baseline,Baseline_only,closure,Karenia,7,42,0.57576,0.72246
quadtree_random,Baseline,Baseline_only,closure,Karenia,8,37,0.66667,0.71591
quadtree_random,Baseline,Baseline_only,closure,Karenia,9,48,0.26667,0.67221
quadtree_random,Baseline,Baseline_roms,closure,Karenia,0,49,0.05263,0.0539
quadtree_random,Baseline,Baseline_roms,closure,Karenia,1,51,0.42254,0.36304
quadtree_random,Baseline,Baseline_roms,closure,Karenia,2,11,0.53333,0.62724
quadtree_random,Baseline,Baseline_roms,closure,Karenia,3,826,0.08535,0.54123
quadtree_random,Baseline,Baseline_roms,closure,Karenia,4,59,0.5122,0.87146
quadtree_random,Baseline,Baseline_roms,closure,Karenia,5,50,0.48,0.7986
quadtree_random,Baseline,Baseline_roms,closure,Karenia,6,35,0.83871,0.83386
quadtree_random,Baseline,Baseline_roms,closure,Karenia,7,42,0.43333,0.67951
quadtree_random,Baseline,Baseline_roms,closure,Karenia,8,37,0.72093,0.67545
quadtree_random,Baseline,Baseline_roms,closure,Karenia,9,48,0.36364,0.70214
quadtree_random,Baseline,Baseline_only,closure,Pseudo-nitzschia,0,213,0.02609,0.08295
quadtree_random,Baseline,Baseline_only,closure,Pseudo-nitzschia,1,9,0.42857,0.58385
quadtree_random,Baseline,Baseline_only,closure,Pseudo-nitzschia,2,29,0.0,0.05198
quadtree_random,Baseline,Baseline_only,closure,Pseudo-nitzschia,3,8,0.0,0.0554
quadtree_random,Baseline,Baseline_only,closure,Pseudo-nitzschia,4,28,0.0,0.3296
quadtree_random,Baseline,Baseline_only,closure,Pseudo-nitzschia,5,37,0.0,0.86833
quadtree_random,Baseline,Baseline_only,closure,Pseudo-nitzschia,6,12,0.56,0.41189
quadtree_random,Baseline,Baseline_only,closure,Pseudo-nitzschia,7,9,0.0,0.22717
quadtree_random,Baseline,Baseline_only,closure,Pseudo-nitzschia,8,13,0.26667,0.51854
quadtree_random,Baseline,Baseline_only,closure,Pseudo-nitzschia,9,21,0.0,0.08412
quadtree_random,Baseline,Baseline_roms,closure,Pseudo-nitzschia,0,213,0.02778,0.09083
quadtree_random,Baseline,Baseline_roms,closure,Pseudo-nitzschia,1,9,0.85714,0.8398
quadtree_random,Baseline,Baseline_roms,closure,Pseudo-nitzschia,2,29,0.0,0.05759
quadtree_random,Baseline,Baseline_roms,closure,Pseudo-nitzschia,3,8,0.0,0.01363
quadtree_random,Baseline,Baseline_roms,closure,Pseudo-nitzschia,4,28,0.06897,0.56255
quadtree_random,Baseline,Baseline_roms,closure,Pseudo-nitzschia,5,37,0.3913,0.83517
quadtree_random,Baseline,Baseline_roms,closure,Pseudo-nitzschia,6,12,0.61538,0.55199
quadtree_random,Baseline,Baseline_roms,closure,Pseudo-nitzschia,7,9,0.14286,0.25295
quadtree_random,Baseline,Baseline_roms,closure,Pseudo-nitzschia,8,13,0.375,0.86657
quadtree_random,Baseline,Baseline_roms,closure,Pseudo-nitzschia,9,21,0.0,0.2986
quadtree_random,C2RCC,C2RCC_only,closure,Alexandrium_catenella,0,913,0.06294,0.28611
quadtree_random,C2RCC,C2RCC_only,closure,Alexandrium_catenella,1,16,0.16,0.30869
quadtree_random,C2RCC,C2RCC_only,closure,Alexandrium_catenella,2,182,0.18519,0.45676
quadtree_random,C2RCC,C2RCC_only,closure,Alexandrium_catenella,3,2,0.03704,0.51887
quadtree_random,C2RCC,C2RCC_only,closure,Alexandrium_catenella,4,27,0.48148,0.40901
quadtree_random,C2RCC,C2RCC_only,closure,Alexandrium_catenella,5,19,0.42424,0.40643
quadtree_random,C2RCC,C2RCC_only,closure,Alexandrium_catenella,6,39,0.55738,0.70992
quadtree_random,C2RCC,C2RCC_only,closure,Alexandrium_catenella,7,24,0.54545,0.62333
quadtree_random,C2RCC,C2RCC_only,closure,Alexandrium_catenella,8,32,0.16667,0.33361
quadtree_random,C2RCC,C2RCC_only,closure,Alexandrium_catenella,9,40,0.17241,0.29214
quadtree_random,C2RCC,C2RCC_roms,closure,Alexandrium_catenella,0,913,0.01713,0.30268
quadtree_random,C2RCC,C2RCC_roms,closure,Alexandrium_catenella,1,16,0.68966,0.75941
quadtree_random,C2RCC,C2RCC_roms,closure,Alexandrium_catenella,2,182,0.32174,0.52967
quadtree_random,C2RCC,C2RCC_roms,closure,Alexandrium_catenella,3,2,0.8,1.0
quadtree_random,C2RCC,C2RCC_roms,closure,Alexandrium_catenella,4,27,0.53333,0.56076
quadtree_random,C2RCC,C2RCC_roms,closure,Alexandrium_catenella,5,19,0.64286,0.59025
quadtree_random,C2RCC,C2RCC_roms,closure,Alexandrium_catenella,6,39,0.64407,0.85849
quadtree_random,C2RCC,C2RCC_roms,closure,Alexandrium_catenella,7,24,0.7,0.81741
quadtree_random,C2RCC,C2RCC_roms,closure,Alexandrium_catenella,8,32,0.17143,0.36157
quadtree_random,C2RCC,C2RCC_roms,closure,Alexandrium_catenella,9,40,0.22951,0.35058
quadtree_random,C2RCC,C2RCC_only,closure,Dinophysis_acuminata,0,1852,0.02003,0.54814
quadtree_random,C2RCC,C2RCC_only,closure,Dinophysis_acuminata,1,13,0.01869,0.01367
quadtree_random,C2RCC,C2RCC_only,closure,Dinophysis_acuminata,2,78,0.23881,0.26962
quadtree_random,C2RCC,C2RCC_only,closure,Dinophysis_acuminata,3,8,0.0,0.00296
quadtree_random,C2RCC,C2RCC_only,closure,Dinophysis_acuminata,4,30,0.08,0.19629
quadtree_random,C2RCC,C2RCC_only,closure,Dinophysis_acuminata,5,27,0.0625,0.15591
quadtree_random,C2RCC,C2RCC_only,closure,Dinophysis_acuminata,6,22,0.05714,0.15949
quadtree_random,C2RCC,C2RCC_only,closure,Dinophysis_acuminata,7,13,0.10256,0.07851
quadtree_random,C2RCC,C2RCC_only,closure,Dinophysis_acuminata,8,33,0.16,0.15976
quadtree_random,C2RCC,C2RCC_only,closure,Dinophysis_acuminata,9,18,0.16667,0.18946
quadtree_random,C2RCC,C2RCC_roms,closure,Dinophysis_acuminata,0,1852,0.10306,0.55215
quadtree_random,C2RCC,C2RCC_roms,closure,Dinophysis_acuminata,1,13,0.0,0.05746
quadtree_random,C2RCC,C2RCC_roms,closure,Dinophysis_acuminata,2,78,0.27368,0.47522
quadtree_random,C2RCC,C2RCC_roms,closure,Dinophysis_acuminata,3,8,0.0,0.00307
quadtree_random,C2RCC,C2RCC_roms,closure,Dinophysis_acuminata,4,30,0.17647,0.41233
quadtree_random,C2RCC,C2RCC_roms,closure,Dinophysis_acuminata,5,27,0.1875,0.2957
quadtree_random,C2RCC,C2RCC_roms,closure,Dinophysis_acuminata,6,22,0.2439,0.29395
quadtree_random,C2RCC,C2RCC_roms,closure,Dinophysis_acuminata,7,13,0.31579,0.30625
quadtree_random,C2RCC,C2RCC_roms,closure,Dinophysis_acuminata,8,33,0.05882,0.34008
quadtree_random,C2RCC,C2RCC_roms,closure,Dinophysis_acuminata,9,18,0.19048,0.35401
quadtree_random,C2RCC,C2RCC_only,closure,Dinophysis_norvegica,0,225,0.0,0.05886
quadtree_random,C2RCC,C2RCC_only,closure,Dinophysis_norvegica,1,2,0.0,0.01246
quadtree_random,C2RCC,C2RCC_only,closure,Dinophysis_norvegica,2,9,0.0,0.01916
quadtree_random,C2RCC,C2RCC_only,closure,Dinophysis_norvegica,3,0,,
quadtree_random,C2RCC,C2RCC_only,closure,Dinophysis_norvegica,4,1,0.0,0.00248
quadtree_random,C2RCC,C2RCC_only,closure,Dinophysis_norvegica,5,1,0.0,0.003
quadtree_random,C2RCC,C2RCC_only,closure,Dinophysis_norvegica,6,6,0.0,0.0522
quadtree_random,C2RCC,C2RCC_only,closure,Dinophysis_norvegica,7,2,0.0,0.19444
quadtree_random,C2RCC,C2RCC_only,closure,Dinophysis_norvegica,8,4,0.0,0.0116
quadtree_random,C2RCC,C2RCC_only,closure,Dinophysis_norvegica,9,4,0.0,0.01096
quadtree_random,C2RCC,C2RCC_roms,closure,Dinophysis_norvegica,0,225,0.0,0.05358
quadtree_random,C2RCC,C2RCC_roms,closure,Dinophysis_norvegica,1,2,0.0,0.03087
quadtree_random,C2RCC,C2RCC_roms,closure,Dinophysis_norvegica,2,9,0.0,0.02047
quadtree_random,C2RCC,C2RCC_roms,closure,Dinophysis_norvegica,3,0,,
quadtree_random,C2RCC,C2RCC_roms,closure,Dinophysis_norvegica,4,1,0.0,0.00314
quadtree_random,C2RCC,C2RCC_roms,closure,Dinophysis_norvegica,5,1,0.0,0.00386
quadtree_random,C2RCC,C2RCC_roms,closure,Dinophysis_norvegica,6,6,0.0,0.03666
quadtree_random,C2RCC,C2RCC_roms,closure,Dinophysis_norvegica,7,2,0.0,0.06871
quadtree_random,C2RCC,C2RCC_roms,closure,Dinophysis_norvegica,8,4,0.0,0.01918
quadtree_random,C2RCC,C2RCC_roms,closure,Dinophysis_norvegica,9,4,0.0,0.01398
quadtree_random,C2RCC,C2RCC_only,closure,Karenia,0,49,0.04255,0.06473
quadtree_random,C2RCC,C2RCC_only,closure,Karenia,1,51,0.24138,0.53625
quadtree_random,C2RCC,C2RCC_only,closure,Karenia,2,11,0.31579,0.24651
quadtree_random,C2RCC,C2RCC_only,closure,Karenia,3,826,0.0,0.32668
quadtree_random,C2RCC,C2RCC_only,closure,Karenia,4,59,0.20588,0.58466
quadtree_random,C2RCC,C2RCC_only,closure,Karenia,5,50,0.38235,0.71838
quadtree_random,C2RCC,C2RCC_only,closure,Karenia,6,35,0.72727,0.84988
quadtree_random,C2RCC,C2RCC_only,closure,Karenia,7,42,0.44828,0.75759
quadtree_random,C2RCC,C2RCC_only,closure,Karenia,8,37,0.57534,0.6398
quadtree_random,C2RCC,C2RCC_only,closure,Karenia,9,48,0.27778,0.45714
quadtree_random,C2RCC,C2RCC_roms,closure,Karenia,0,49,0.06667,0.06905
quadtree_random,C2RCC,C2RCC_roms,closure,Karenia,1,51,0.21277,0.28429
quadtree_random,C2RCC,C2RCC_roms,closure,Karenia,2,11,0.5,0.65517
quadtree_random,C2RCC,C2RCC_roms,closure,Karenia,3,826,0.08535,0.47098
quadtree_random,C2RCC,C2RCC_roms,closure,Karenia,4,59,0.4359,0.89959
quadtree_random,C2RCC,C2RCC_roms,closure,Karenia,5,50,0.67368,0.72746
quadtree_random,C2RCC,C2RCC_roms,closure,Karenia,6,35,0.77966,0.89446
quadtree_random,C2RCC,C2RCC_roms,closure,Karenia,7,42,0.53125,0.63823
quadtree_random,C2RCC,C2RCC_roms,closure,Karenia,8,37,0.71264,0.64379
quadtree_random,C2RCC,C2RCC_roms,closure,Karenia,9,48,0.16949,0.61175
quadtree_random,C2RCC,C2RCC_only,closure,Pseudo-nitzschia,0,213,0.01818,0.09121
quadtree_random,C2RCC,C2RCC_only,closure,Pseudo-nitzschia,1,9,0.16667,0.59134
quadtree_random,C2RCC,C2RCC_only,closure,Pseudo-nitzschia,2,29,0.0,0.04242
quadtree_random,C2RCC,C2RCC_only,closure,Pseudo-nitzschia,3,8,0.0,0.00625
quadtree_random,C2RCC,C2RCC_only,closure,Pseudo-nitzschia,4,28,0.1875,0.23346
quadtree_random,C2RCC,C2RCC_only,closure,Pseudo-nitzschia,5,37,0.0,0.53788
quadtree_random,C2RCC,C2RCC_only,closure,Pseudo-nitzschia,6,12,0.5,0.54426
quadtree_random,C2RCC,C2RCC_only,closure,Pseudo-nitzschia,7,9,0.16667,0.15747
quadtree_random,C2RCC,C2RCC_only,closure,Pseudo-nitzschia,8,13,0.0,0.46738
quadtree_random,C2RCC,C2RCC_only,closure,Pseudo-nitzschia,9,21,0.08696,0.16202
quadtree_random,C2RCC,C2RCC_roms,closure,Pseudo-nitzschia,0,213,0.0186,0.08957
quadtree_random,C2RCC,C2RCC_roms,closure,Pseudo-nitzschia,1,9,0.42857,0.67917
quadtree_random,C2RCC,C2RCC_roms,closure,Pseudo-nitzschia,2,29,0.0,0.08713
quadtree_random,C2RCC,C2RCC_roms,closure,Pseudo-nitzschia,3,8,0.0,0.00799
quadtree_random,C2RCC,C2RCC_roms,closure,Pseudo-nitzschia,4,28,0.25,0.31007
quadtree_random,C2RCC,C2RCC_roms,closure,Pseudo-nitzschia,5,37,0.19512,0.72733
quadtree_random,C2RCC,C2RCC_roms,closure,Pseudo-nitzschia,6,12,0.56,0.66015
quadtree_random,C2RCC,C2RCC_roms,closure,Pseudo-nitzschia,7,9,0.2,0.40228
quadtree_random,C2RCC,C2RCC_roms,closure,Pseudo-nitzschia,8,13,0.375,0.7685
quadtree_random,C2RCC,C2RCC_roms,closure,Pseudo-nitzschia,9,21,0.0,0.37542
quadtree_random,ACOLITE,ACOLITE_only,warning,Alexandrium_catenella,0,18,0.14286,0.11453
quadtree_random,ACOLITE,ACOLITE_only,warning,Alexandrium_catenella,1,1184,0.04721,0.34984
quadtree_random,ACOLITE,ACOLITE_only,warning,Alexandrium_catenella,2,29,0.59574,0.51211
quadtree_random,ACOLITE,ACOLITE_only,warning,Alexandrium_catenella,3,219,0.18881,0.42625
quadtree_random,ACOLITE,ACOLITE_only,warning,Alexandrium_catenella,4,37,0.58182,0.58058
quadtree_random,ACOLITE,ACOLITE_only,warning,Alexandrium_catenella,5,34,0.54237,0.5561
quadtree_random,ACOLITE,ACOLITE_only,warning,Alexandrium_catenella,6,54,0.5679,0.70791
quadtree_random,ACOLITE,ACOLITE_only,warning,Alexandrium_catenella,7,33,0.2,0.23589
quadtree_random,ACOLITE,ACOLITE_only,warning,Alexandrium_catenella,8,29,0.26667,0.40738
quadtree_random,ACOLITE,ACOLITE_only,warning,Alexandrium_catenella,9,45,0.36066,0.44984
quadtree_random,ACOLITE,ACOLITE_roms,warning,Alexandrium_catenella,0,18,0.19048,0.19665
quadtree_random,ACOLITE,ACOLITE_roms,warning,Alexandrium_catenella,1,1184,0.02158,0.3498
quadtree_random,ACOLITE,ACOLITE_roms,warning,Alexandrium_catenella,2,29,0.76923,0.89134
quadtree_random,ACOLITE,ACOLITE_roms,warning,Alexandrium_catenella,3,219,0.17121,0.44379
quadtree_random,ACOLITE,ACOLITE_roms,warning,Alexandrium_catenella,4,37,0.32653,0.4558
quadtree_random,ACOLITE,ACOLITE_roms,warning,Alexandrium_catenella,5,34,0.57143,0.60855
quadtree_random,ACOLITE,ACOLITE_roms,warning,Alexandrium_catenella,6,54,0.61176,0.76356
quadtree_random,ACOLITE,ACOLITE_roms,warning,Alexandrium_catenella,7,33,0.3,0.34033
quadtree_random,ACOLITE,ACOLITE_roms,warning,Alexandrium_catenella,8,29,0.4186,0.4894
quadtree_random,ACOLITE,ACOLITE_roms,warning,Alexandrium_catenella,9,45,0.35484,0.46512
quadtree_random,ACOLITE,ACOLITE_only,warning,Dinophysis_acuminata,0,272,0.29303,0.23447
quadtree_random,ACOLITE,ACOLITE_only,warning,Dinophysis_acuminata,1,2615,0.2081,0.78316
quadtree_random,ACOLITE,ACOLITE_only,warning,Dinophysis_acuminata,2,270,0.26545,0.3456
quadtree_random,ACOLITE,ACOLITE_only,warning,Dinophysis_acuminata,3,205,0.42054,0.41086
quadtree_random,ACOLITE,ACOLITE_only,warning,Dinophysis_acuminata,4,82,0.41667,0.54507
quadtree_random,ACOLITE,ACOLITE_only,warning,Dinophysis_acuminata,5,109,0.45304,0.51252
quadtree_random,ACOLITE,ACOLITE_only,warning,Dinophysis_acuminata,6,87,0.43421,0.47945
quadtree_random,ACOLITE,ACOLITE_only,warning,Dinophysis_acuminata,7,84,0.45902,0.56169
quadtree_random,ACOLITE,ACOLITE_only,warning,Dinophysis_acuminata,8,63,0.34146,0.29691
quadtree_random,ACOLITE,ACOLITE_only,warning,Dinophysis_acuminata,9,80,0.51515,0.66033
quadtree_random,ACOLITE,ACOLITE_roms,warning,Dinophysis_acuminata,0,272,0.14555,0.21603
