station_code,station_name,date,latitude,longitude,rel_abundance,mosaic_file,time_diff_days,rrs_B1_median,rrs_B1_max,rrs_B2_median,rrs_B2_max,rrs_B3_median,rrs_B3_max,rrs_B4_median,rrs_B4_max,rrs_B5_median,rrs_B5_max,rrs_B6_median,rrs_B6_max,rrs_B7_median,rrs_B7_max,rrs_B8A_median,rrs_B8A_max,n_pixels,n_valid_pixels
A04N1,Aysén Norte,2020-01-11,-43.90556,-73.42889,,Mosaic_20200101_20200114.nc,10,0.0021755369380116463,0.002628468908369541,0.002598573686555028,0.00321192666888237,0.0016364527400583029,0.002152985194697976,0.00025745166931301355,0.0003900389710906893,0.0001473421580158174,0.00022863080084789544,3.952924089389853e-05,6.219578790478408e-05,3.6576020647771657e-05,5.814252290292643e-05,1.4239762094803154e-05,2.291241798957344e-05,767,767
A04N1,Aysén Norte,2020-01-12,-43.90556,-73.42889,1.0,Mosaic_20200121_20200203.nc,9,0.0020801080390810966,0.002632684540003538,0.0024278583005070686,0.003017549403011799,0.0014211051166057587,0.0018288874998688698,0.0002163499011658132,0.000314050615997985,0.0001231190690305084,0.0001820628094719723,3.303185440017842e-05,4.928156340611167e-05,3.0602332117268816e-05,4.5810760639142245e-05,1.1870328307850286e-05,1.795910247892607e-05,767,767
A04N1,Aysén Norte,2020-01-14,-43.90556,-73.42889,,Mosaic_20200121_20200203.nc,7,0.0020801080390810966,0.002632684540003538,0.0024278583005070686,0.003017549403011799,0.0014211051166057587,0.0018288874998688698,0.0002163499011658132,0.000314050615997985,0.0001231190690305084,0.0001820628094719723,3.303185440017842e-05,4.928156340611167e-05,3.0602332117268816e-05,4.5810760639142245e-05,1.1870328307850286e-05,1.795910247892607e-05,767,767
A04N1,Aysén Norte,2020-01-22,-43.90556,-73.42889,,Mosaic_20200121_20200203.nc,1,0.0020801080390810966,0.002632684540003538,0.0024278583005070686,0.003017549403011799,0.0014211051166057587,0.0018288874998688698,0.0002163499011658132,0.000314050615997985,0.0001231190690305084,0.0001820628094719723,3.303185440017842e-05,4.928156340611167e-05,3.0602332117268816e-05,4.5810760639142245e-05,1.1870328307850286e-05,1.795910247892607e-05,767,767
A04N1,Aysén Norte,2020-01-23,-43.90556,-73.42889,0.0,Mosaic_20200121_20200203.nc,2,0.0020801080390810966,0.002632684540003538,0.0024278583005070686,0.003017549403011799,0.0014211051166057587,0.0018288874998688698,0.0002163499011658132,0.000314050615997985,0.0001231190690305084,0.0001820628094719723,3.303185440017842e-05,4.928156340611167e-05,3.0602332117268816e-05,4.5810760639142245e-05,1.1870328307850286e-05,1.795910247892607e-05,767,767
A04N1,Aysén Norte,2020-01-24,-43.90556,-73.42889,,Mosaic_20200121_20200203.nc,3,0.0020801080390810966,0.002632684540003538,0.0024278583005070686,0.003017549403011799,0.0014211051166057587,0.0018288874998688698,0.0002163499011658132,0.000314050615997985,0.0001231190690305084,0.0001820628094719723,3.303185440017842e-05,4.928156340611167e-05,3.0602332117268816e-05,4.5810760639142245e-05,1.1870328307850286e-05,1.795910247892607e-05,767,767
A04N1,Aysén Norte,2020-01-28,-43.90556,-73.42889,0.0,Mosaic_20200121_20200203.nc,7,0.0020801080390810966,0.002632684540003538,0.0024278583005070686,0.003017549403011799,0.0014211051166057587,0.0018288874998688698,0.0002163499011658132,0.000314050615997985,0.0001231190690305084,0.0001820628094719723,3.303185440017842e-05,4.928156340611167e-05,3.0602332117268816e-05,4.5810760639142245e-05,1.1870328307850286e-05,1.795910247892607e-05,767,767
A04N1,Aysén Norte,2020-01-29,-43.90556,-73.42889,,Mosaic_20200121_20200203.nc,8,0.0020801080390810966,0.002632684540003538,0.0024278583005070686,0.003017549403011799,0.0014211051166057587,0.0018288874998688698,0.0002163499011658132,0.000314050615997985,0.0001231190690305084,0.0001820628094719723,3.303185440017842e-05,4.928156340611167e-05,3.0602332117268816e-05,4.5810760639142245e-05,1.1870328307850286e-05,1.795910247892607e-05,767,767
A04N1,Aysén Norte,2020-01-30,-43.90556,-73.42889,,Mosaic_20200121_20200203.nc,9,0.0020801080390810966,0.002632684540003538,0.0024278583005070686,0.003017549403011799,0.0014211051166057587,0.0018288874998688698,0.0002163499011658132,0.000314050615997985,0.0001231190690305084,0.0001820628094719723,3.303185440017842e-05,4.928156340611167e-05,3.0602332117268816e-05,4.5810760639142245e-05,1.1870328307850286e-05,1.795910247892607e-05,767,767
A04N1,Aysén Norte,2020-02-04,-43.90556,-73.42889,,Mosaic_20200210_20200223.nc,6,0.0027007339522242546,0.00345829245634377,0.0033132159151136875,0.004054157063364983,0.0022928607650101185,0.002973282476887107,0.00042065666639246047,0.0006866506300866604,0.0002485289878677577,0.00041881343349814415,6.862074951641262e-05,0.00011651508248178288,6.427904008887708e-05,0.00011045237624784932,2.54488259088248e-05,4.402541890158318e-05,744,744
A04N1,Aysén Norte,2020-02-05,-43.90556,-73.42889,,Mosaic_20200210_20200223.nc,5,0.0027007339522242546,0.00345829245634377,0.0033132159151136875,0.004054157063364983,0.0022928607650101185,0.002973282476887107,0.00042065666639246047,0.0006866506300866604,0.0002485289878677577,0.00041881343349814415,6.862074951641262e-05,0.00011651508248178288,6.427904008887708e-05,0.00011045237624784932,2.54488259088248e-05,4.402541890158318e-05,744,744
A04N1,Aysén Norte,2020-02-06,-43.90556,-73.42889,0.0,Mosaic_20200210_20200223.nc,4,0.0027007339522242546,0.00345829245634377,0.0033132159151136875,0.004054157063364983,0.0022928607650101185,0.002973282476887107,0.00042065666639246047,0.0006866506300866604,0.0002485289878677577,0.00041881343349814415,6.862074951641262e-05,0.00011651508248178288,6.427904008887708e-05,0.00011045237624784932,2.54488259088248e-05,4.402541890158318e-05,744,744
A04N1,Aysén Norte,2020-02-08,-43.90556,-73.42889,,Mosaic_20200210_20200223.nc,2,0.0027007339522242546,0.00345829245634377,0.0033132159151136875,0.004054157063364983,0.0022928607650101185,0.002973282476887107,0.00042065666639246047,0.0006866506300866604,0.0002485289878677577,0.00041881343349814415,6.862074951641262e-05,0.00011651508248178288,6.427904008887708e-05,0.00011045237624784932,2.54488259088248e-05,4.402541890158318e-05,744,744
A04N1,Aysén Norte,2020-02-11,-43.90556,-73.42889,,Mosaic_20200210_20200223.nc,1,0.0027007339522242546,0.00345829245634377,0.0033132159151136875,0.004054157063364983,0.0022928607650101185,0.002973282476887107,0.00042065666639246047,0.0006866506300866604,0.0002485289878677577,0.00041881343349814415,6.862074951641262e-05,0.00011651508248178288,6.427904008887708e-05,0.00011045237624784932,2.54488259088248e-05,4.402541890158318e-05,744,744
A04N1,Aysén Norte,2020-02-12,-43.90556,-73.42889,,Mosaic_20200210_20200223.nc,2,0.0027007339522242546,0.00345829245634377,0.0033132159151136875,0.004054157063364983,0.0022928607650101185,0.002973282476887107,0.00042065666639246047,0.0006866506300866604,0.0002485289878677577,0.00041881343349814415,6.862074951641262e-05,0.00011651508248178288,6.427904008887708e-05,0.00011045237624784932,2.54488259088248e-05,4.402541890158318e-05,744,744
A04N1,Aysén Norte,2020-02-13,-43.90556,-73.42889,0.0,Mosaic_20200210_20200223.nc,3,0.0027007339522242546,0.00345829245634377,0.0033132159151136875,0.004054157063364983,0.0022928607650101185,0.002973282476887107,0.00042065666639246047,0.0006866506300866604,0.0002485289878677577,0.00041881343349814415,6.862074951641262e-05,0.00011651508248178288,6.427904008887708e-05,0.00011045237624784932,2.54488259088248e-05,4.402541890158318e-05,744,744
A04N1,Aysén Norte,2020-02-17,-43.90556,-73.42889,,Mosaic_20200210_20200223.nc,7,0.0027007339522242546,0.00345829245634377,0.0033132159151136875,0.004054157063364983,0.0022928607650101185,0.002973282476887107,0.00042065666639246047,0.0006866506300866604,0.0002485289878677577,0.00041881343349814415,6.862074951641262e-05,0.00011651508248178288,6.427904008887708e-05,0.00011045237624784932,2.54488259088248e-05,4.402541890158318e-05,744,744
A04N1,Aysén Norte,2020-02-18,-43.90556,-73.42889,0.0,Mosaic_20200210_20200223.nc,8,0.0027007339522242546,0.00345829245634377,0.0033132159151136875,0.004054157063364983,0.0022928607650101185,0.002973282476887107,0.00042065666639246047,0.0006866506300866604,0.0002485289878677577,0.00041881343349814415,6.862074951641262e-05,0.00011651508248178288,6.427904008887708e-05,0.00011045237624784932,2.54488259088248e-05,4.402541890158318e-05,744,744
A04N1,Aysén Norte,2020-02-19,-43.90556,-73.42889,,Mosaic_20200210_20200223.nc,9,0.0027007339522242546,0.00345829245634377,0.0033132159151136875,0.004054157063364983,0.0022928607650101185,0.002973282476887107,0.00042065666639246047,0.0006866506300866604,0.0002485289878677577,0.00041881343349814415,6.862074951641262e-05,0.00011651508248178288,6.427904008887708e-05,0.00011045237624784932,2.54488259088248e-05,4.402541890158318e-05,744,744
A04N1,Aysén Norte,2020-02-25,-43.90556,-73.42889,,Mosaic_20200301_20200314.nc,5,0.0020337612368166447,0.0029339881148189306,0.0026957602240145206,0.0036975587718188763,0.002207642886787653,0.0028930911794304848,0.000461613351944834,0.0009105594945140183,0.00027620740002021194,0.0005790228606201708,7.597459625685588e-05,0.0001608637539902702,7.15563292033039e-05,0.00015488704957533628,2.844929986167699e-05,6.19144702795893e-05,767,767
A04N1,Aysén Norte,2020-02-26,-43.90556,-73.42889,0.0,Mosaic_20200301_20200314.nc,4,0.0020337612368166447,0.0029339881148189306,0.0026957602240145206,0.0036975587718188763,0.002207642886787653,0.0028930911794304848,0.000461613351944834,0.0009105594945140183,0.00027620740002021194,0.0005790228606201708,7.597459625685588e-05,0.0001608637539902702,7.15563292033039e-05,0.00015488704957533628,2.844929986167699e-05,6.19144702795893e-05,767,767
A04N1,Aysén Norte,2020-02-28,-43.90556,-73.42889,,Mosaic_20200301_20200314.nc,2,0.0020337612368166447,0.0029339881148189306,0.0026957602240145206,0.0036975587718188763,0.002207642886787653,0.0028930911794304848,0.000461613351944834,0.0009105594945140183,0.00027620740002021194,0.0005790228606201708,7.597459625685588e-05,0.0001608637539902702,7.15563292033039e-05,0.00015488704957533628,2.844929986167699e-05,6.19144702795893e-05,767,767
A04N1,Aysén Norte,2020-03-03,-43.90556,-73.42889,,Mosaic_20200301_20200314.nc,2,0.0020337612368166447,0.0029339881148189306,0.0026957602240145206,0.0036975587718188763,0.002207642886787653,0.0028930911794304848,0.000461613351944834,0.0009105594945140183,0.00027620740002021194,0.0005790228606201708,7.597459625685588e-05,0.0001608637539902702,7.15563292033039e-05,0.00015488704957533628,2.844929986167699e-05,6.19144702795893e-05,767,767
A04N1,Aysén Norte,2020-03-04,-43.90556,-73.42889,,Mosaic_20200301_20200314.nc,3,0.0020337612368166447,0.0029339881148189306,0.0026957602240145206,0.0036975587718188763,0.002207642886787653,0.0028930911794304848,0.000461613351944834,0.0009105594945140183,0.00027620740002021194,0.0005790228606201708,7.597459625685588e-05,0.0001608637539902702,7.15563292033039e-05,0.00015488704957533628,2.844929986167699e-05,6.19144702795893e-05,767,767
A04N1,Aysén Norte,2020-03-05,-43.90556,-73.42889,0.0,Mosaic_20200301_20200314.nc,4,0.0020337612368166447,0.0029339881148189306,0.0026957602240145206,0.0036975587718188763,0.002207642886787653,0.0028930911794304848,0.000461613351944834,0.0009105594945140183,0.00027620740002021194,0.0005790228606201708,7.597459625685588e-05,0.0001608637539902702,7.15563292033039e-05,0.00015488704957533628,2.844929986167699e-05,6.19144702795893e-05,767,767
A04N1,Aysén Norte,2020-03-10,-43.90556,-73.42889,,Mosaic_20200301_20200314.nc,9,0.0020337612368166447,0.0029339881148189306,0.0026957602240145206,0.0036975587718188763,0.002207642886787653,0.0028930911794304848,0.000461613351944834,0.0009105594945140183,0.00027620740002021194,0.0005790228606201708,7.597459625685588e-05,0.0001608637539902702,7.15563292033039e-05,0.00015488704957533628,2.844929986167699e-05,6.19144702795893e-05,767,767
A04N1,Aysén Norte,2020-03-11,-43.90556,-73.42889,0.0,Mosaic_20200301_20200314.nc,10,0.0020337612368166447,0.0029339881148189306,0.0026957602240145206,0.0036975587718188763,0.002207642886787653,0.0028930911794304848,0.000461613351944834,0.0009105594945140183,0.00027620740002021194,0.0005790228606201708,7.597459625685588e-05,0.0001608637539902702,7.15563292033039e-05,0.00015488704957533628,2.844929986167699e-05,6.19144702795893e-05,767,767
A04N1,Aysén Norte,2020-03-12,-43.90556,-73.42889,,Mosaic_20200301_20200314.nc,11,0.0020337612368166447,0.0029339881148189306,0.0026957602240145206,0.0036975587718188763,0.002207642886787653,0.0028930911794304848,0.000461613351944834,0.0009105594945140183,0.00027620740002021194,0.0005790228606201708,7.597459625685588e-05,0.0001608637539902702,7.15563292033039e-05,0.00015488704957533628,2.844929986167699e-05,6.19144702795893e-05,767,767
A04N1,Aysén Norte,2020-03-18,-43.90556,-73.42889,,Mosaic_20200324_20200406.nc,6,0.0007190217729657888,0.001740744337439537,0.0010665352456271648,0.0029774880968034267,0.001970733515918255,0.00706732552498579,0.0012941915774717927,0.004210615064948797,0.0010556038469076157,0.003469802439212799,0.0003547616652213037,0.0011354821035638452,0.0003548671957105398,0.0011355509050190449,0.0001477333134971559,0.0004545035189948976,763,763
A04N1,Aysén Norte,2020-03-19,-43.90556,-73.42889,2.0,Mosaic_20200324_20200406.nc,5,0.0007190217729657888,0.001740744337439537,0.0010665352456271648,0.0029774880968034267,0.001970733515918255,0.00706732552498579,0.0012941915774717927,0.004210615064948797,0.0010556038469076157,0.003469802439212799,0.0003547616652213037,0.0011354821035638452,0.0003548671957105398,0.0011355509050190449,0.0001477333134971559,0.0004545035189948976,763,763
A04N1,Aysén Norte,2020-03-21,-43.90556,-73.42889,,Mosaic_20200324_20200406.nc,3,0.0007190217729657888,0.001740744337439537,0.0010665352456271648,0.0029774880968034267,0.001970733515918255,0.00706732552498579,0.0012941915774717927,0.004210615064948797,0.0010556038469076157,0.003469802439212799,0.0003547616652213037,0.0011354821035638452,0.0003548671957105398,0.0011355509050190449,0.0001477333134971559,0.0004545035189948976,763,763
A04N1,Aysén Norte,2020-05-13,-43.90556,-73.42889,,Mosaic_20200510_20200523.nc,3,0.007258065976202488,0.013403390534222126,0.00853935070335865,0.017842790111899376,0.007572527509182692,0.020607857033610344,0.0017176029505208135,0.0048479679971933365,0.0010741872247308493,0.0031097736209630966,0.00029037040076218545,0.0008528053294867277,0.00027459108969196677,0.0008087733294814825,0.00010765511251520365,0.0003134157741442323,763,216
A04N1,Aysén Norte,2020-07-12,-43.90556,-73.42889,,Mosaic_20200712_20200725.nc,0,0.0004279485438019037,0.006653828080743551,0.0005656668799929321,0.00946118962019682,0.0007973695173859596,0.016386086121201515,0.00046534911962226033,0.005090408492833376,0.00035833922447636724,0.004454195965081453,0.0001122180838137865,0.0015871741343289614,0.00010985798144247383,0.0016187026631087065,4.5059183321427554e-05,0.0006842914735898376,767,490
A04N1,Aysén Norte,2020-07-13,-43.90556,-73.42889,1.0,Mosaic_20200712_20200725.nc,1,0.0004279485438019037,0.006653828080743551,0.0005656668799929321,0.00946118962019682,0.0007973695173859596,0.016386086121201515,0.00046534911962226033,0.005090408492833376,0.00035833922447636724,0.004454195965081453,0.0001122180838137865,0.0015871741343289614,0.00010985798144247383,0.0016187026631087065,4.5059183321427554e-05,0.0006842914735898376,767,490
A04N1,Aysén Norte,2020-07-15,-43.90556,-73.42889,0.0,Mosaic_20200712_20200725.nc,3,0.0004279485438019037,0.006653828080743551,0.0005656668799929321,0.00946118962019682,0.0007973695173859596,0.016386086121201515,0.00046534911962226033,0.005090408492833376,0.00035833922447636724,0.004454195965081453,0.0001122180838137865,0.0015871741343289614,0.00010985798144247383,0.0016187026631087065,4.5059183321427554e-05,0.0006842914735898376,767,490
A04N1,Aysén Norte,2020-07-16,-43.90556,-73.42889,,Mosaic_20200712_20200725.nc,4,0.0004279485438019037,0.006653828080743551,0.0005656668799929321,0.00946118962019682,0.0007973695173859596,0.016386086121201515,0.00046534911962226033,0.005090408492833376,0.00035833922447636724,0.004454195965081453,0.0001122180838137865,0.0015871741343289614,0.00010985798144247383,0.0016187026631087065,4.5059183321427554e-05,0.0006842914735898376,767,490
A04N1,Aysén Norte,2020-07-28,-43.90556,-73.42889,,Mosaic_20200729_20200811.nc,1,0.004407127853482962,0.007543967571109533,0.003776534926146269,0.006288039963692427,0.0013194293715059757,0.003038560040295124,0.0001800929312594235,0.0017018794314935803,0.00010260751150781289,0.0015789626631885767,2.7815272915177047e-05,0.000608971226029098,2.5100143830059096e-05,0.0006227060221135616,9.592125024937559e-06,0.0002589985087979585,744,738
A04N1,Aysén Norte,2020-07-29,-43.90556,-73.42889,1.0,Mosaic_20200729_20200811.nc,0,0.004407127853482962,0.007543967571109533,0.003776534926146269,0.006288039963692427,0.0013194293715059757,0.003038560040295124,0.0001800929312594235,0.0017018794314935803,0.00010260751150781289,0.0015789626631885767,2.7815272915177047e-05,0.000608971226029098,2.5100143830059096e-05,0.0006227060221135616,9.592125024937559e-06,0.0002589985087979585,744,738
A04N1,Aysén Norte,2020-07-31,-43.90556,-73.42889,,Mosaic_20200729_20200811.nc,2,0.004407127853482962,0.007543967571109533,0.003776534926146269,0.006288039963692427,0.0013194293715059757,0.003038560040295124,0.0001800929312594235,0.0017018794314935803,0.00010260751150781289,0.0015789626631885767,2.7815272915177047e-05,0.000608971226029098,2.5100143830059096e-05,0.0006227060221135616,9.592125024937559e-06,0.0002589985087979585,744,738
A04N1,Aysén Norte,2020-08-18,-43.90556,-73.42889,,Mosaic_20200818_20200831.nc,0,0.004387676250189543,0.006105242762714624,0.0035228142514824867,0.004938848782330751,0.001036483095958829,0.0020230214577168226,0.00011256268044235185,0.00027838782989419997,6.12326039117761e-05,0.00015651716967113316,1.6003534256014973e-05,4.255056046531536e-05,1.4040784662938677e-05,3.834593735518865e-05,5.140344455867307e-06,1.479932416259544e-05,767,767
A04N1,Aysén Norte,2020-08-19,-43.90556,-73.42889,,Mosaic_20200818_20200831.nc,1,0.004387676250189543,0.006105242762714624,0.0035228142514824867,0.004938848782330751,0.001036483095958829,0.0020230214577168226,0.00011256268044235185,0.00027838782989419997,6.12326039117761e-05,0.00015651716967113316,1.6003534256014973e-05,4.255056046531536e-05,1.4040784662938677e-05,3.834593735518865e-05,5.140344455867307e-06,1.479932416259544e-05,767,767
A04N1,Aysén Norte,2020-08-20,-43.90556,-73.42889,0.0,Mosaic_20200818_20200831.nc,2,0.004387676250189543,0.006105242762714624,0.0035228142514824867,0.004938848782330751,0.001036483095958829,0.0020230214577168226,0.00011256268044235185,0.00027838782989419997,6.12326039117761e-05,0.00015651716967113316,1.6003534256014973e-05,4.255056046531536e-05,1.4040784662938677e-05,3.834593735518865e-05,5.140344455867307e-06,1.479932416259544e-05,767,767
A04N1,Aysén Norte,2020-08-21,-43.90556,-73.42889,1.0,Mosaic_20200818_20200831.nc,3,0.004387676250189543,0.006105242762714624,0.0035228142514824867,0.004938848782330751,0.001036483095958829,0.0020230214577168226,0.00011256268044235185,0.00027838782989419997,6.12326039117761e-05,0.00015651716967113316,1.6003534256014973e-05,4.255056046531536e-05,1.4040784662938677e-05,3.834593735518865e-05,5.140344455867307e-06,1.479932416259544e-05,767,767
A04N1,Aysén Norte,2020-08-23,-43.90556,-73.42889,,Mosaic_20200818_20200831.nc,5,0.004387676250189543,0.006105242762714624,0.0035228142514824867,0.004938848782330751,0.001036483095958829,0.0020230214577168226,0.00011256268044235185,0.00027838782989419997,6.12326039117761e-05,0.00015651716967113316,1.6003534256014973e-05,4.255056046531536e-05,1.4040784662938677e-05,3.834593735518865e-05,5.140344455867307e-06,1.479932416259544e-05,767,767
A04N1,Aysén Norte,2020-08-24,-43.90556,-73.42889,,Mosaic_20200818_20200831.nc,6,0.004387676250189543,0.006105242762714624,0.0035228142514824867,0.004938848782330751,0.001036483095958829,0.0020230214577168226,0.00011256268044235185,0.00027838782989419997,6.12326039117761e-05,0.00015651716967113316,1.6003534256014973e-05,4.255056046531536e-05,1.4040784662938677e-05,3.834593735518865e-05,5.140344455867307e-06,1.479932416259544e-05,767,767
A04N1,Aysén Norte,2020-09-05,-43.90556,-73.42889,,Mosaic_20200917_20200930.nc,12,0.00099427520763129,0.0016054300358518958,0.001408384065143764,0.0019492474384605885,0.001326478086411953,0.0018114466220140457,0.00026184567832387984,0.0005148652708157897,0.00015291893214453012,0.0003189216658938676,4.086382978130132e-05,8.711838017916307e-05,3.856530747725628e-05,8.340938074979931e-05,1.5120658645173535e-05,3.319943425594829e-05,767,767
A04N1,Aysén Norte,2020-09-21,-43.90556,-73.42889,,Mosaic_20200917_20200930.nc,4,0.00099427520763129,0.0016054300358518958,0.001408384065143764,0.0019492474384605885,0.001326478086411953,0.0018114466220140457,0.00026184567832387984,0.0005148652708157897,0.00015291893214453012,0.0003189216658938676,4.086382978130132e-05,8.711838017916307e-05,3.856530747725628e-05,8.340938074979931e-05,1.5120658645173535e-05,3.319943425594829e-05,767,767
A04N1,Aysén Norte,2020-09-22,-43.90556,-73.42889,,Mosaic_20200917_20200930.nc,5,0.00099427520763129,0.0016054300358518958,0.001408384065143764,0.0019492474384605885,0.001326478086411953,0.0018114466220140457,0.00026184567832387984,0.0005148652708157897,0.00015291893214453012,0.0003189216658938676,4.086382978130132e-05,8.711838017916307e-05,3.856530747725628e-05,8.340938074979931e-05,1.5120658645173535e-05,3.319943425594829e-05,767,767
A04N1,Aysén Norte,2020-09-23,-43.90556,-73.42889,2.0,Mosaic_20200917_20200930.nc,6,0.00099427520763129,0.0016054300358518958,0.001408384065143764,0.0019492474384605885,0.001326478086411953,0.0018114466220140457,0.00026184567832387984,0.0005148652708157897,0.00015291893214453012,0.0003189216658938676,4.086382978130132e-05,8.711838017916307e-05,3.856530747725628e-05,8.340938074979931e-05,1.5120658645173535e-05,3.319943425594829e-05,767,767
A04N1,Aysén Norte,2020-09-24,-43.90556,-73.42889,2.0,Mosaic_20200917_20200930.nc,7,0.00099427520763129,0.0016054300358518958,0.001408384065143764,0.0019492474384605885,0.001326478086411953,0.0018114466220140457,0.00026184567832387984,0.0005148652708157897,0.00015291893214453012,0.0003189216658938676,4.086382978130132e-05,8.711838017916307e-05,3.856530747725628e-05,8.340938074979931e-05,1.5120658645173535e-05,3.319943425594829e-05,767,767
A04N1,Aysén Norte,2020-09-25,-43.90556,-73.42889,,Mosaic_20200917_20200930.nc,8,0.00099427520763129,0.0016054300358518958,0.001408384065143764,0.0019492474384605885,0.001326478086411953,0.0018114466220140457,0.00026184567832387984,0.0005148652708157897,0.00015291893214453012,0.0003189216658938676,4.086382978130132e-05,8.711838017916307e-05,3.856530747725628e-05,8.340938074979931e-05,1.5120658645173535e-05,3.319943425594829e-05,767,767
A04N1,Aysén Norte,2020-09-26,-43.90556,-73.42889,,Mosaic_20200917_20200930.nc,9,0.00099427520763129,0.0016054300358518958,0.001408384065143764,0.0019492474384605885,0.001326478086411953,0.0018114466220140457,0.00026184567832387984,0.0005148652708157897,0.00015291893214453012,0.0003189216658938676,4.086382978130132e-05,8.711838017916307e-05,3.856530747725628e-05,8.340938074979931e-05,1.5120658645173535e-05,3.319943425594829e-05,767,767
A04N1,Aysén Norte,2020-10-06,-43.90556,-73.42889,,Mosaic_20201010_20201023.nc,4,0.0006215169560164213,0.009013618342578411,0.0007533362950198352,0.003970088437199593,0.0007527925772592425,0.005873586516827345,0.0006017726846039295,0.005147235468029976,0.0005135175888426602,0.005234251730144024,0.00018620811169967055,0.002191902371123433,0.00017963482241611928,0.0022842693142592907,7.24943820387125e-05,0.0009487505885772407,767,97
A04N1,Aysén Norte,2020-10-08,-43.90556,-73.42889,,Mosaic_20201010_20201023.nc,2,0.0006215169560164213,0.009013618342578411,0.0007533362950198352,0.003970088437199593,0.0007527925772592425,0.005873586516827345,0.0006017726846039295,0.005147235468029976,0.0005135175888426602,0.005234251730144024,0.00018620811169967055,0.002191902371123433,0.00017963482241611928,0.0022842693142592907,7.24943820387125e-05,0.0009487505885772407,767,97
A04N1,Aysén Norte,2020-10-09,-43.90556,-73.42889,0.0,Mosaic_20201010_20201023.nc,1,0.0006215169560164213,0.009013618342578411,0.0007533362950198352,0.003970088437199593,0.0007527925772592425,0.005873586516827345,0.0006017726846039295,0.005147235468029976,0.0005135175888426602,0.005234251730144024,0.00018620811169967055,0.002191902371123433,0.00017963482241611928,0.0022842693142592907,7.24943820387125e-05,0.0009487505885772407,767,97
A04N1,Aysén Norte,2020-10-11,-43.90556,-73.42889,,Mosaic_20201010_20201023.nc,1,0.0006215169560164213,0.009013618342578411,0.0007533362950198352,0.003970088437199593,0.0007527925772592425,0.005873586516827345,0.0006017726846039295,0.005147235468029976,0.0005135175888426602,0.005234251730144024,0.00018620811169967055,0.002191902371123433,0.00017963482241611928,0.0022842693142592907,7.24943820387125e-05,0.0009487505885772407,767,97
A04N1,Aysén Norte,2020-10-20,-43.90556,-73.42889,,Mosaic_20201010_20201023.nc,10,0.0006215169560164213,0.009013618342578411,0.0007533362950198352,0.003970088437199593,0.0007527925772592425,0.005873586516827345,0.0006017726846039295,0.005147235468029976,0.0005135175888426602,0.005234251730144024,0.00018620811169967055,0.002191902371123433,0.00017963482241611928,0.0022842693142592907,7.24943820387125e-05,0.0009487505885772407,767,97
A04N1,Aysén Norte,2020-10-21,-43.90556,-73.42889,0.0,Mosaic_20201030_20201112.nc,9,0.0005140564753673971,0.0006473285611718893,0.000778867572080344,0.0009526916546747088,0.0016457012388855219,0.0020190163049846888,0.0009578553726896644,0.001283495919778943,0.0007249689660966396,0.0010122184175997972,0.0002353120653424412,0.0003495535929687321,0.00023463761317543685,0.00035278237191960216,9.743863483890891e-05,0.0001483522355556488,767,767
A04N1,Aysén Norte,2020-10-22,-43.90556,-73.42889,,Mosaic_20201030_20201112.nc,8,0.0005140564753673971,0.0006473285611718893,0.000778867572080344,0.0009526916546747088,0.0016457012388855219,0.0020190163049846888,0.0009578553726896644,0.001283495919778943,0.0007249689660966396,0.0010122184175997972,0.0002353120653424412,0.0003495535929687321,0.00023463761317543685,0.00035278237191960216,9.743863483890891e-05,0.0001483522355556488,767,767
A04N1,Aysén Norte,2020-10-23,-43.90556,-73.42889,,Mosaic_20201030_20201112.nc,7,0.0005140564753673971,0.0006473285611718893,0.000778867572080344,0.0009526916546747088,0.0016457012388855219,0.0020190163049846888,0.0009578553726896644,0.001283495919778943,0.0007249689660966396,0.0010122184175997972,0.0002353120653424412,0.0003495535929687321,0.00023463761317543685,0.00035278237191960216,9.743863483890891e-05,0.0001483522355556488,767,767
A04N1,Aysén Norte,2020-11-05,-43.90556,-73.42889,,Mosaic_20201030_20201112.nc,6,0.0005140564753673971,0.0006473285611718893,0.000778867572080344,0.0009526916546747088,0.0016457012388855219,0.0020190163049846888,0.0009578553726896644,0.001283495919778943,0.0007249689660966396,0.0010122184175997972,0.0002353120653424412,0.0003495535929687321,0.00023463761317543685,0.00035278237191960216,9.743863483890891e-05,0.0001483522355556488,767,767
A04N1,Aysén Norte,2020-11-07,-43.90556,-73.42889,,Mosaic_20201030_20201112.nc,8,0.0005140564753673971,0.0006473285611718893,0.000778867572080344,0.0009526916546747088,0.0016457012388855219,0.0020190163049846888,0.0009578553726896644,0.001283495919778943,0.0007249689660966396,0.0010122184175997972,0.0002353120653424412,0.0003495535929687321,0.00023463761317543685,0.00035278237191960216,9.743863483890891e-05,0.0001483522355556488,767,767
A04N1,Aysén Norte,2020-11-08,-43.90556,-73.42889,1.0,Mosaic_20201116_20201129.nc,8,0.002999246818944812,0.003665856784209609,0.0033953841775655746,0.004132869653403759,0.0018785640131682158,0.0024218065664172173,0.00028861704049631953,0.00040075581637211144,0.00016582469106651843,0.00023410168068949133,4.518071000347845e-05,6.427818880183622e-05,4.184852514299564e-05,5.9685993619496e-05,1.6360821973648854e-05,2.3509659513365477e-05,741,741
