ac,track,tier,species,fold,f1,prauc,recall,precision
Baseline,Baseline_roms,closure,Dinophysis_norvegica,16,0.50746,0.5244,0.47222,0.54839
Baseline,Baseline_roms,closure,Dinophysis_norvegica,17,0.40625,0.56711,0.27083,0.8125
Baseline,Baseline_roms,closure,Dinophysis_norvegica,18,0.21818,0.39276,0.15,0.4
Baseline,Baseline_roms,closure,Dinophysis_norvegica,19,0.32787,0.43886,0.22727,0.58824
Baseline,Baseline_roms,closure,Dinophysis_norvegica,20,0.39286,0.41472,0.2619,0.78571
Baseline,Baseline_roms,closure,Dinophysis_norvegica,21,0.42254,0.5227,0.30612,0.68182
Baseline,Baseline_roms,closure,Dinophysis_norvegica,22,0.48571,0.6318,0.36957,0.70833
Baseline,Baseline_roms,closure,Dinophysis_norvegica,23,0.32258,0.48693,0.22727,0.55556
Baseline,Baseline_roms,closure,Dinophysis_norvegica,24,0.46377,0.54495,0.34783,0.69565
Baseline,Baseline_roms,closure,Dinophysis_norvegica,25,0.28571,0.42898,0.20513,0.47059
Baseline,Baseline_roms,closure,Dinophysis_norvegica,26,0.34615,0.52309,0.24324,0.6
Baseline,Baseline_roms,closure,Dinophysis_norvegica,27,0.39286,0.5547,0.26829,0.73333
Baseline,Baseline_roms,closure,Dinophysis_norvegica,28,0.32143,0.61381,0.21429,0.64286
Baseline,Baseline_roms,closure,Dinophysis_norvegica,29,0.54839,0.53426,0.425,0.77273
Baseline,Baseline_roms,closure,Dinophysis_norvegica,30,0.35484,0.5654,0.23913,0.6875
Baseline,Baseline_roms,closure,Dinophysis_norvegica,31,0.42105,0.52184,0.31579,0.63158
Baseline,Baseline_roms,closure,Dinophysis_norvegica,32,0.37931,0.50697,0.33333,0.44
Baseline,Baseline_roms,closure,Dinophysis_norvegica,33,0.51724,0.57976,0.38462,0.78947
Baseline,Baseline_roms,closure,Dinophysis_norvegica,34,0.5,0.63646,0.39535,0.68
Baseline,Baseline_roms,closure,Dinophysis_norvegica,35,0.37736,0.63823,0.25,0.76923
Baseline,Baseline_roms,closure,Dinophysis_norvegica,36,0.36111,0.48385,0.27083,0.54167
Baseline,Baseline_roms,closure,Dinophysis_norvegica,37,0.4375,0.53194,0.32558,0.66667
Baseline,Baseline_roms,closure,Dinophysis_norvegica,38,0.4375,0.44309,0.34146,0.6087
Baseline,Baseline_roms,closure,Dinophysis_norvegica,39,0.54286,0.67663,0.41304,0.79167
Baseline,Baseline_roms,closure,Dinophysis_norvegica,40,0.44068,0.50995,0.31707,0.72222
Baseline,Baseline_roms,closure,Dinophysis_norvegica,41,0.39437,0.4987,0.29167,0.6087
Baseline,Baseline_roms,closure,Dinophysis_norvegica,42,0.45614,0.60594,0.34211,0.68421
Baseline,Baseline_roms,closure,Dinophysis_norvegica,43,0.34375,0.4961,0.23913,0.61111
Baseline,Baseline_roms,closure,Dinophysis_norvegica,44,0.41379,0.53202,0.28571,0.75
Baseline,Baseline_roms,closure,Dinophysis_norvegica,45,0.37736,0.42839,0.25641,0.71429
Baseline,Baseline_roms,closure,Dinophysis_norvegica,46,0.5,0.56108,0.375,0.75
Baseline,Baseline_roms,closure,Dinophysis_norvegica,47,0.50704,0.58419,0.38298,0.75
Baseline,Baseline_roms,closure,Dinophysis_norvegica,48,0.46875,0.54384,0.36585,0.65217
Baseline,Baseline_roms,closure,Dinophysis_norvegica,49,0.46154,0.47325,0.36585,0.625
Baseline,Baseline_only,closure,Karenia,0,0.0,0.46667,0.0,0.0
Baseline,Baseline_only,closure,Karenia,1,0.4,0.28086,0.25,1.0
Baseline,Baseline_only,closure,Karenia,2,0.0,0.08962,0.0,0.0
Baseline,Baseline_only,closure,Karenia,3,0.25,0.16366,0.2,0.33333
Baseline,Baseline_only,closure,Karenia,4,0.0,0.28032,0.0,0.0
Baseline,Baseline_only,closure,Karenia,5,0.0,0.14286,0.0,0.0
Baseline,Baseline_only,closure,Karenia,6,0.0,0.36292,0.0,0.0
Baseline,Baseline_only,closure,Karenia,7,0.0,0.58333,0.0,0.0
Baseline,Baseline_only,closure,Karenia,8,0.0,0.00704,0.0,0.0
Baseline,Baseline_only,closure,Karenia,9,0.0,0.10843,0.0,0.0
Baseline,Baseline_only,closure,Karenia,10,0.0,0.2511,0.0,0.0
Baseline,Baseline_only,closure,Karenia,11,0.0,0.16667,0.0,0.0
Baseline,Baseline_only,closure,Karenia,12,0.33333,0.16775,0.5,0.25
Baseline,Baseline_only,closure,Karenia,13,0.0,0.01977,0.0,0.0
Baseline,Baseline_only,closure,Karenia,14,0.0,0.30763,0.0,0.0
Baseline,Baseline_only,closure,Karenia,15,0.5,0.26449,0.5,0.5
Baseline,Baseline_only,closure,Karenia,16,0.66667,0.625,0.5,1.0
Baseline,Baseline_only,closure,Karenia,17,0.66667,0.50107,0.5,1.0
Baseline,Baseline_only,closure,Karenia,18,0.33333,0.29778,0.33333,0.33333
Baseline,Baseline_only,closure,Karenia,19,0.33333,0.14146,0.33333,0.33333
Baseline,Baseline_only,closure,Karenia,20,0.25,0.47213,0.16667,0.5
Baseline,Baseline_only,closure,Karenia,21,0.0,0.51064,0.0,0.0
Baseline,Baseline_only,closure,Karenia,22,0.0,0.17715,0.0,0.0
Baseline,Baseline_only,closure,Karenia,23,0.4,0.38163,0.25,1.0
Baseline,Baseline_only,closure,Karenia,24,0.4,0.27506,0.33333,0.5
Baseline,Baseline_only,closure,Karenia,25,0.0,0.16775,0.0,0.0
Baseline,Baseline_only,closure,Karenia,26,0.0,0.01543,0.0,0.0
Baseline,Baseline_only,closure,Karenia,27,0.0,0.25971,0.0,0.0
Baseline,Baseline_only,closure,Karenia,28,0.0,0.3911,0.0,0.0
Baseline,Baseline_only,closure,Karenia,29,0.66667,0.51887,0.5,1.0
Baseline,Baseline_only,closure,Karenia,30,0.0,0.29094,0.0,0.0
Baseline,Baseline_only,closure,Karenia,31,0.0,0.12877,0.0,0.0
Baseline,Baseline_only,closure,Karenia,32,0.22222,0.13656,0.16667,0.33333
Baseline,Baseline_only,closure,Karenia,33,0.0,0.2,0.0,0.0
Baseline,Baseline_only,closure,Karenia,34,1.0,1.0,1.0,1.0
Baseline,Baseline_only,closure,Karenia,35,0.0,0.53226,0.0,0.0
Baseline,Baseline_only,closure,Karenia,36,0.0,0.178,0.0,0.0
Baseline,Baseline_only,closure,Karenia,37,0.0,0.12381,0.0,0.0
Baseline,Baseline_only,closure,Karenia,38,0.22222,0.225,0.5,0.14286
Baseline,Baseline_only,closure,Karenia,39,0.5,0.33333,1.0,0.33333
Baseline,Baseline_only,closure,Karenia,40,0.28571,0.16966,0.2,0.5
Baseline,Baseline_only,closure,Karenia,41,0.0,0.39935,0.0,0.0
Baseline,Baseline_only,closure,Karenia,42,0.0,0.02703,0.0,0.0
Baseline,Baseline_only,closure,Karenia,43,0.5,0.33333,1.0,0.33333
Baseline,Baseline_only,closure,Karenia,44,0.0,,0.0,0.0
Baseline,Baseline_only,closure,Karenia,45,1.0,1.0,1.0,1.0
Baseline,Baseline_only,closure,Karenia,46,0.5,0.75,0.5,0.5
Baseline,Baseline_only,closure,Karenia,47,0.0,,0.0,0.0
Baseline,Baseline_only,closure,Karenia,48,0.25,0.27694,0.25,0.25
Baseline,Baseline_only,closure,Karenia,49,0.0,0.75,0.0,0.0
Baseline,Baseline_roms,closure,Karenia,0,0.0,0.63889,0.0,0.0
Baseline,Baseline_roms,closure,Karenia,1,0.0,0.05116,0.0,0.0
Baseline,Baseline_roms,closure,Karenia,2,0.0,0.07451,0.0,0.0
Baseline,Baseline_roms,closure,Karenia,3,0.0,0.13832,0.0,0.0
Baseline,Baseline_roms,closure,Karenia,4,0.0,0.28111,0.0,0.0
Baseline,Baseline_roms,closure,Karenia,5,0.0,0.5,0.0,0.0
Baseline,Baseline_roms,closure,Karenia,6,0.0,0.33719,0.0,0.0
Baseline,Baseline_roms,closure,Karenia,7,0.0,0.29167,0.0,0.0
Baseline,Baseline_roms,closure,Karenia,8,0.0,0.005,0.0,0.0
Baseline,Baseline_roms,closure,Karenia,9,0.0,0.26313,0.0,0.0
Baseline,Baseline_roms,closure,Karenia,10,0.0,0.25274,0.0,0.0
Baseline,Baseline_roms,closure,Karenia,11,0.0,0.01266,0.0,0.0
Baseline,Baseline_roms,closure,Karenia,12,0.0,0.16775,0.0,0.0
Baseline,Baseline_roms,closure,Karenia,13,0.0,0.01709,0.0,0.0
Baseline,Baseline_roms,closure,Karenia,14,0.0,0.44868,0.0,0.0
Baseline,Baseline_roms,closure,Karenia,15,0.0,0.25671,0.0,0.0
Baseline,Baseline_roms,closure,Karenia,16,0.0,0.18519,0.0,0.0
Baseline,Baseline_roms,closure,Karenia,17,0.0,0.50107,0.0,0.0
Baseline,Baseline_roms,closure,Karenia,18,0.0,0.39758,0.0,0.0
Baseline,Baseline_roms,closure,Karenia,19,0.0,0.36114,0.0,0.0
Baseline,Baseline_roms,closure,Karenia,20,0.0,0.31022,0.0,0.0
Baseline,Baseline_roms,closure,Karenia,21,0.0,0.51449,0.0,0.0
Baseline,Baseline_roms,closure,Karenia,22,0.0,0.18107,0.0,0.0
Baseline,Baseline_roms,closure,Karenia,23,0.0,0.17037,0.0,0.0
Baseline,Baseline_roms,closure,Karenia,24,0.0,0.33565,0.0,0.0
Baseline,Baseline_roms,closure,Karenia,25,0.0,0.08442,0.0,0.0
Baseline,Baseline_roms,closure,Karenia,26,0.0,0.01261,0.0,0.0
Baseline,Baseline_roms,closure,Karenia,27,0.0,0.18841,0.0,0.0
Baseline,Baseline_roms,closure,Karenia,28,0.0,0.20212,0.0,0.0
Baseline,Baseline_roms,closure,Karenia,29,0.0,0.50515,0.0,0.0
Baseline,Baseline_roms,closure,Karenia,30,0.0,0.1447,0.0,0.0
Baseline,Baseline_roms,closure,Karenia,31,0.0,0.21729,0.0,0.0
Baseline,Baseline_roms,closure,Karenia,32,0.0,0.11793,0.0,0.0
Baseline,Baseline_roms,closure,Karenia,33,0.0,0.25,0.0,0.0
Baseline,Baseline_roms,closure,Karenia,34,0.0,0.33333,0.0,0.0
Baseline,Baseline_roms,closure,Karenia,35,0.0,0.51695,0.0,0.0
Baseline,Baseline_roms,closure,Karenia,36,0.0,0.09168,0.0,0.0
Baseline,Baseline_roms,closure,Karenia,37,0.0,0.22318,0.0,0.0
Baseline,Baseline_roms,closure,Karenia,38,0.0,0.325,0.0,0.0
Baseline,Baseline_roms,closure,Karenia,39,0.0,0.33333,0.0,0.0
Baseline,Baseline_roms,closure,Karenia,40,0.0,0.29435,0.0,0.0
Baseline,Baseline_roms,closure,Karenia,41,0.0,0.28571,0.0,0.0
Baseline,Baseline_roms,closure,Karenia,42,0.0,0.00476,0.0,0.0
Baseline,Baseline_roms,closure,Karenia,43,0.0,0.33333,0.0,0.0
Baseline,Baseline_roms,closure,Karenia,44,0.0,,0.0,0.0
Baseline,Baseline_roms,closure,Karenia,45,0.0,1.0,0.0,0.0
Baseline,Baseline_roms,closure,Karenia,46,0.0,0.325,0.0,0.0
Baseline,Baseline_roms,closure,Karenia,47,0.0,,0.0,0.0
Baseline,Baseline_roms,closure,Karenia,48,0.0,0.35714,0.0,0.0
Baseline,Baseline_roms,closure,Karenia,49,0.0,0.10847,0.0,0.0
Baseline,Baseline_only,closure,Pseudo-nitzschia,0,0.47458,0.52843,0.35897,0.7
Baseline,Baseline_only,closure,Pseudo-nitzschia,1,0.6,0.58847,0.52941,0.69231
Baseline,Baseline_only,closure,Pseudo-nitzschia,2,0.63014,0.69992,0.575,0.69697
Baseline,Baseline_only,closure,Pseudo-nitzschia,3,0.62295,0.61372,0.55882,0.7037
Baseline,Baseline_only,closure,Pseudo-nitzschia,4,0.42857,0.45766,0.36364,0.52174
Baseline,Baseline_only,closure,Pseudo-nitzschia,5,0.59649,0.60853,0.45946,0.85
Baseline,Baseline_only,closure,Pseudo-nitzschia,6,0.63158,0.72208,0.5625,0.72
Baseline,Baseline_only,closure,Pseudo-nitzschia,7,0.61538,0.61468,0.51064,0.77419
Baseline,Baseline_only,closure,Pseudo-nitzschia,8,0.63333,0.67192,0.57576,0.7037
Baseline,Baseline_only,closure,Pseudo-nitzschia,9,0.58462,0.6252,0.48718,0.73077
Baseline,Baseline_only,closure,Pseudo-nitzschia,10,0.6129,0.66703,0.54286,0.7037
Baseline,Baseline_only,closure,Pseudo-nitzschia,11,0.53968,0.64553,0.41463,0.77273
Baseline,Baseline_only,closure,Pseudo-nitzschia,12,0.53968,0.64341,0.38636,0.89474
Baseline,Baseline_only,closure,Pseudo-nitzschia,13,0.62963,0.67164,0.48571,0.89474
Baseline,Baseline_only,closure,Pseudo-nitzschia,14,0.55385,0.56763,0.5,0.62069
Baseline,Baseline_only,closure,Pseudo-nitzschia,15,0.46154,0.54873,0.38462,0.57692
Baseline,Baseline_only,closure,Pseudo-nitzschia,16,0.56604,0.66985,0.44118,0.78947
Baseline,Baseline_only,closure,Pseudo-nitzschia,17,0.70175,0.7925,0.64516,0.76923
Baseline,Baseline_only,closure,Pseudo-nitzschia,18,0.34615,0.48926,0.26471,0.5
Baseline,Baseline_only,closure,Pseudo-nitzschia,19,0.63158,0.7697,0.5,0.85714
Baseline,Baseline_only,closure,Pseudo-nitzschia,20,0.50847,0.57413,0.41667,0.65217
Baseline,Baseline_only,closure,Pseudo-nitzschia,21,0.56667,0.6341,0.48571,0.68
Baseline,Baseline_only,closure,Pseudo-nitzschia,22,0.58462,0.69841,0.475,0.76
Baseline,Baseline_only,closure,Pseudo-nitzschia,23,0.5,0.57648,0.4,0.66667
Baseline,Baseline_only,closure,Pseudo-nitzschia,24,0.47458,0.61212,0.36842,0.66667
Baseline,Baseline_only,closure,Pseudo-nitzschia,25,0.60274,0.60279,0.5641,0.64706
Baseline,Baseline_only,closure,Pseudo-nitzschia,26,0.53333,0.48276,0.48,0.6
Baseline,Baseline_only,closure,Pseudo-nitzschia,27,0.54839,0.5294,0.51515,0.58621
Baseline,Baseline_only,closure,Pseudo-nitzschia,28,0.55556,0.65676,0.42857,0.78947
Baseline,Baseline_only,closure,Pseudo-nitzschia,29,0.61538,0.75882,0.5,0.8
Baseline,Baseline_only,closure,Pseudo-nitzschia,30,0.51613,0.63987,0.39024,0.7619
Baseline,Baseline_only,closure,Pseudo-nitzschia,31,0.60714,0.65069,0.48571,0.80952
Baseline,Baseline_only,closure,Pseudo-nitzschia,32,0.55172,0.62109,0.45714,0.69565
Baseline,Baseline_only,closure,Pseudo-nitzschia,33,0.45614,0.57524,0.34211,0.68421
Baseline,Baseline_only,closure,Pseudo-nitzschia,34,0.48387,0.53056,0.45455,0.51724
Baseline,Baseline_only,closure,Pseudo-nitzschia,35,0.64151,0.69652,0.62963,0.65385
Baseline,Baseline_only,closure,Pseudo-nitzschia,36,0.63768,0.71015,0.53659,0.78571
Baseline,Baseline_only,closure,Pseudo-nitzschia,37,0.65789,0.6766,0.625,0.69444
Baseline,Baseline_only,closure,Pseudo-nitzschia,38,0.51613,0.58669,0.42105,0.66667
Baseline,Baseline_only,closure,Pseudo-nitzschia,39,0.5,0.57133,0.4359,0.58621
Baseline,Baseline_only,closure,Pseudo-nitzschia,40,0.53125,0.6164,0.4359,0.68
Baseline,Baseline_only,closure,Pseudo-nitzschia,41,0.63492,0.71747,0.52632,0.8
Baseline,Baseline_only,closure,Pseudo-nitzschia,42,0.54237,0.71495,0.4,0.84211
Baseline,Baseline_only,closure,Pseudo-nitzschia,43,0.60317,0.5736,0.52778,0.7037
Baseline,Baseline_only,closure,Pseudo-nitzschia,44,0.64286,0.66228,0.62069,0.66667
Baseline,Baseline_only,closure,Pseudo-nitzschia,45,0.57143,0.61531,0.43243,0.84211
Baseline,Baseline_only,closure,Pseudo-nitzschia,46,0.51613,0.6099,0.45714,0.59259
Baseline,Baseline_only,closure,Pseudo-nitzschia,47,0.55072,0.57749,0.43182,0.76
Baseline,Baseline_only,closure,Pseudo-nitzschia,48,0.58621,0.60267,0.54839,0.62963
Baseline,Baseline_only,closure,Pseudo-nitzschia,49,0.51515,0.58398,0.4359,0.62963
Baseline,Baseline_roms,closure,Pseudo-nitzschia,0,0.33962,0.53364,0.23077,0.64286
Baseline,Baseline_roms,closure,Pseudo-nitzschia,1,0.48,0.62,0.35294,0.75
Baseline,Baseline_roms,closure,Pseudo-nitzschia,2,0.4918,0.68303,0.375,0.71429
Baseline,Baseline_roms,closure,Pseudo-nitzschia,3,0.44,0.6387,0.32353,0.6875
Baseline,Baseline_roms,closure,Pseudo-nitzschia,4,0.38298,0.52508,0.27273,0.64286
Baseline,Baseline_roms,closure,Pseudo-nitzschia,5,0.5,0.65092,0.35135,0.86667
Baseline,Baseline_roms,closure,Pseudo-nitzschia,6,0.59574,0.75603,0.4375,0.93333
Baseline,Baseline_roms,closure,Pseudo-nitzschia,7,0.5,0.71316,0.34043,0.94118
Baseline,Baseline_roms,closure,Pseudo-nitzschia,8,0.41667,0.61642,0.30303,0.66667
Baseline,Baseline_roms,closure,Pseudo-nitzschia,9,0.43636,0.66504,0.30769,0.75
Baseline,Baseline_roms,closure,Pseudo-nitzschia,10,0.53061,0.7107,0.37143,0.92857
Baseline,Baseline_roms,closure,Pseudo-nitzschia,11,0.5,0.71562,0.34146,0.93333
Baseline,Baseline_roms,closure,Pseudo-nitzschia,12,0.44828,0.70494,0.29545,0.92857
Baseline,Baseline_roms,closure,Pseudo-nitzschia,13,0.52,0.66415,0.37143,0.86667
Baseline,Baseline_roms,closure,Pseudo-nitzschia,14,0.45283,0.54643,0.33333,0.70588
Baseline,Baseline_roms,closure,Pseudo-nitzschia,15,0.36364,0.50662,0.25641,0.625
Baseline,Baseline_roms,closure,Pseudo-nitzschia,16,0.53061,0.65292,0.38235,0.86667
Baseline,Baseline_roms,closure,Pseudo-nitzschia,17,0.53333,0.77437,0.3871,0.85714
Baseline,Baseline_roms,closure,Pseudo-nitzschia,18,0.27273,0.44901,0.17647,0.6
Baseline,Baseline_roms,closure,Pseudo-nitzschia,19,0.35556,0.74977,0.22222,0.88889
Baseline,Baseline_roms,closure,Pseudo-nitzschia,20,0.36735,0.63024,0.25,0.69231
Baseline,Baseline_roms,closure,Pseudo-nitzschia,21,0.49057,0.63191,0.37143,0.72222
Baseline,Baseline_roms,closure,Pseudo-nitzschia,22,0.52632,0.73005,0.375,0.88235
Baseline,Baseline_roms,closure,Pseudo-nitzschia,23,0.40741,0.63829,0.275,0.78571
Baseline,Baseline_roms,closure,Pseudo-nitzschia,24,0.44,0.74022,0.28947,0.91667
Baseline,Baseline_roms,closure,Pseudo-nitzschia,25,0.39286,0.61239,0.28205,0.64706
Baseline,Baseline_roms,closure,Pseudo-nitzschia,26,0.46154,0.44111,0.36,0.64286
Baseline,Baseline_roms,closure,Pseudo-nitzschia,27,0.53846,0.53153,0.42424,0.73684
Baseline,Baseline_roms,closure,Pseudo-nitzschia,28,0.56,0.67136,0.4,0.93333
Baseline,Baseline_roms,closure,Pseudo-nitzschia,29,0.38462,0.74199,0.25,0.83333
Baseline,Baseline_roms,closure,Pseudo-nitzschia,30,0.57627,0.72642,0.41463,0.94444
Baseline,Baseline_roms,closure,Pseudo-nitzschia,31,0.36364,0.60165,0.22857,0.88889
Baseline,Baseline_roms,closure,Pseudo-nitzschia,32,0.42553,0.62922,0.28571,0.83333
Baseline,Baseline_roms,closure,Pseudo-nitzschia,33,0.38298,0.68697,0.23684,1.0
Baseline,Baseline_roms,closure,Pseudo-nitzschia,34,0.49057,0.54164,0.39394,0.65
Baseline,Baseline_roms,closure,Pseudo-nitzschia,35,0.65116,0.74137,0.51852,0.875
Baseline,Baseline_roms,closure,Pseudo-nitzschia,36,0.4918,0.69756,0.36585,0.75
Baseline,Baseline_roms,closure,Pseudo-nitzschia,37,0.48148,0.76407,0.325,0.92857
Baseline,Baseline_roms,closure,Pseudo-nitzschia,38,0.37736,0.55599,0.26316,0.66667
Baseline,Baseline_roms,closure,Pseudo-nitzschia,39,0.47458,0.52641,0.35897,0.7
Baseline,Baseline_roms,closure,Pseudo-nitzschia,40,0.50909,0.68224,0.35897,0.875
Baseline,Baseline_roms,closure,Pseudo-nitzschia,41,0.57143,0.76766,0.42105,0.88889
Baseline,Baseline_roms,closure,Pseudo-nitzschia,42,0.5,0.68656,0.35,0.875
Baseline,Baseline_roms,closure,Pseudo-nitzschia,43,0.375,0.57441,0.25,0.75
Baseline,Baseline_roms,closure,Pseudo-nitzschia,44,0.51163,0.6532,0.37931,0.78571
Baseline,Baseline_roms,closure,Pseudo-nitzschia,45,0.44,0.62237,0.2973,0.84615
Baseline,Baseline_roms,closure,Pseudo-nitzschia,46,0.51852,0.5974,0.4,0.73684
Baseline,Baseline_roms,closure,Pseudo-nitzschia,47,0.57143,0.70322,0.40909,0.94737
Baseline,Baseline_roms,closure,Pseudo-nitzschia,48,0.47826,0.63309,0.35484,0.73333
Baseline,Baseline_roms,closure,Pseudo-nitzschia,49,0.6,0.68725,0.46154,0.85714
C2RCC,C2RCC_only,closure,Alexandrium_catenella,0,0.60465,0.7115,0.51656,0.72897
C2RCC,C2RCC_only,closure,Alexandrium_catenella,1,0.61303,0.64572,0.57143,0.66116
C2RCC,C2RCC_only,closure,Alexandrium_catenella,2,0.59559,0.75254,0.4939,0.75
C2RCC,C2RCC_only,closure,Alexandrium_catenella,3,0.61417,0.77564,0.53061,0.72897
C2RCC,C2RCC_only,closure,Alexandrium_catenella,4,0.62319,0.78646,0.52761,0.76106
C2RCC,C2RCC_only,closure,Alexandrium_catenella,5,0.63968,0.74268,0.56028,0.74528
C2RCC,C2RCC_only,closure,Alexandrium_catenella,6,0.66403,0.75843,0.6,0.74336
C2RCC,C2RCC_only,closure,Alexandrium_catenella,7,0.6532,0.77611,0.56069,0.78226
C2RCC,C2RCC_only,closure,Alexandrium_catenella,8,0.64029,0.75361,0.54938,0.76724
C2RCC,C2RCC_only,closure,Alexandrium_catenella,9,0.60232,0.73945,0.49057,0.78
C2RCC,C2RCC_only,closure,Alexandrium_catenella,10,0.64314,0.74221,0.55405,0.76636
C2RCC,C2RCC_only,closure,Alexandrium_catenella,11,0.69853,0.80255,0.63758,0.77236
C2RCC,C2RCC_only,closure,Alexandrium_catenella,12,0.57651,0.7412,0.48795,0.70435
C2RCC,C2RCC_only,closure,Alexandrium_catenella,13,0.63481,0.76649,0.52841,0.79487
C2RCC,C2RCC_only,closure,Alexandrium_catenella,14,0.60741,0.75867,0.49398,0.78846
C2RCC,C2RCC_only,closure,Alexandrium_catenella,15,0.64286,0.7613,0.54545,0.78261
C2RCC,C2RCC_only,closure,Alexandrium_catenella,16,0.67227,0.77362,0.57971,0.8
C2RCC,C2RCC_only,closure,Alexandrium_catenella,17,0.64865,0.77977,0.54902,0.79245
C2RCC,C2RCC_only,closure,Alexandrium_catenella,18,0.59751,0.71461,0.47682,0.8
C2RCC,C2RCC_only,closure,Alexandrium_catenella,19,0.61905,0.76395,0.55714,0.69643
C2RCC,C2RCC_only,closure,Alexandrium_catenella,20,0.62976,0.76941,0.53846,0.75833
C2RCC,C2RCC_only,closure,Alexandrium_catenella,21,0.6,0.73481,0.51266,0.72321
C2RCC,C2RCC_only,closure,Alexandrium_catenella,22,0.66929,0.80846,0.55195,0.85
C2RCC,C2RCC_only,closure,Alexandrium_catenella,23,0.63359,0.74307,0.53896,0.76852
C2RCC,C2RCC_only,closure,Alexandrium_catenella,24,0.61887,0.7025,0.54305,0.7193
C2RCC,C2RCC_only,closure,Alexandrium_catenella,25,0.60294,0.73867,0.5,0.75926
C2RCC,C2RCC_only,closure,Alexandrium_catenella,26,0.65957,0.76746,0.54706,0.83036
C2RCC,C2RCC_only,closure,Alexandrium_catenella,27,0.59779,0.70597,0.50311,0.73636
C2RCC,C2RCC_only,closure,Alexandrium_catenella,28,0.68327,0.81254,0.58182,0.82759
C2RCC,C2RCC_only,closure,Alexandrium_catenella,29,0.70722,0.7973,0.6039,0.85321
C2RCC,C2RCC_only,closure,Alexandrium_catenella,30,0.64748,0.75925,0.55901,0.76923
C2RCC,C2RCC_only,closure,Alexandrium_catenella,31,0.65169,0.70201,0.57616,0.75
C2RCC,C2RCC_only,closure,Alexandrium_catenella,32,0.63248,0.78537,0.53623,0.77083
C2RCC,C2RCC_only,closure,Alexandrium_catenella,33,0.62948,0.71577,0.5302,0.77451
C2RCC,C2RCC_only,closure,Alexandrium_catenella,34,0.66901,0.78446,0.56213,0.82609
C2RCC,C2RCC_only,closure,Alexandrium_catenella,35,0.62257,0.76612,0.51282,0.79208
C2RCC,C2RCC_only,closure,Alexandrium_catenella,36,0.59109,0.75997,0.47712,0.7766
C2RCC,C2RCC_only,closure,Alexandrium_catenella,37,0.64286,0.77342,0.53642,0.80198
C2RCC,C2RCC_only,closure,Alexandrium_catenella,38,0.63529,0.75497,0.55479,0.74312
C2RCC,C2RCC_only,closure,Alexandrium_catenella,39,0.70383,0.7741,0.65584,0.7594
C2RCC,C2RCC_only,closure,Alexandrium_catenella,40,0.58678,0.69468,0.4965,0.71717
C2RCC,C2RCC_only,closure,Alexandrium_catenella,41,0.6367,0.77456,0.5414,0.77273
C2RCC,C2RCC_only,closure,Alexandrium_catenella,42,0.65217,0.76302,0.57252,0.75758
C2RCC,C2RCC_only,closure,Alexandrium_catenella,43,0.6259,0.76099,0.51479,0.79817
C2RCC,C2RCC_only,closure,Alexandrium_catenella,44,0.71311,0.82412,0.6259,0.82857
C2RCC,C2RCC_only,closure,Alexandrium_catenella,45,0.57364,0.7135,0.48052,0.71154
C2RCC,C2RCC_only,closure,Alexandrium_catenella,46,0.63602,0.73054,0.52866,0.79808
C2RCC,C2RCC_only,closure,Alexandrium_catenella,47,0.6902,0.80468,0.59864,0.81481
C2RCC,C2RCC_only,closure,Alexandrium_catenella,48,0.63118,0.74406,0.54967,0.74107
C2RCC,C2RCC_only,closure,Alexandrium_catenella,49,0.61132,0.71782,0.51266,0.75701
C2RCC,C2RCC_roms,closure,Alexandrium_catenella,0,0.64865,0.76482,0.55629,0.77778
C2RCC,C2RCC_roms,closure,Alexandrium_catenella,1,0.60536,0.68192,0.56429,0.65289
C2RCC,C2RCC_roms,closure,Alexandrium_catenella,2,0.6426,0.81246,0.54268,0.78761
C2RCC,C2RCC_roms,closure,Alexandrium_catenella,3,0.68273,0.83304,0.57823,0.83333
C2RCC,C2RCC_roms,closure,Alexandrium_catenella,4,0.73103,0.87058,0.65031,0.83465
C2RCC,C2RCC_roms,closure,Alexandrium_catenella,5,0.74699,0.83152,0.65957,0.86111
C2RCC,C2RCC_roms,closure,Alexandrium_catenella,6,0.78764,0.87145,0.72857,0.85714
C2RCC,C2RCC_roms,closure,Alexandrium_catenella,7,0.71613,0.81634,0.64162,0.81022
C2RCC,C2RCC_roms,closure,Alexandrium_catenella,8,0.65248,0.82897,0.5679,0.76667
C2RCC,C2RCC_roms,closure,Alexandrium_catenella,9,0.64662,0.80487,0.54088,0.80374
C2RCC,C2RCC_roms,closure,Alexandrium_catenella,10,0.66917,0.7504,0.60135,0.75424
C2RCC,C2RCC_roms,closure,Alexandrium_catenella,11,0.7326,0.84028,0.67114,0.80645
C2RCC,C2RCC_roms,closure,Alexandrium_catenella,12,0.62731,0.81447,0.51205,0.80952
C2RCC,C2RCC_roms,closure,Alexandrium_catenella,13,0.68942,0.81968,0.57386,0.86325
C2RCC,C2RCC_roms,closure,Alexandrium_catenella,14,0.67361,0.81161,0.58434,0.79508
C2RCC,C2RCC_roms,closure,Alexandrium_catenella,15,0.69231,0.81581,0.61364,0.79412
C2RCC,C2RCC_roms,closure,Alexandrium_catenella,16,0.71774,0.80782,0.64493,0.80909
C2RCC,C2RCC_roms,closure,Alexandrium_catenella,17,0.7,0.84497,0.59477,0.85047
